sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_142,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,64.784146582,5.082075180684598e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.082075180684598e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.0,0.0,0.0,baseline,1,true
sensitivity_142,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,16.90296942,0.00013448214685940485,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00013448214685940485,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_142,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,8.498589803,0.00023349834845887152,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00023349834845887152,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.005,0.0025,0.005,direct_target,1,true
sensitivity_142,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,15.467044353,0.0005369527307145239,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0005369527307145239,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.01,0.005,0.01,direct_target,1,true
sensitivity_142,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,31.49245268,0.001070369541960603,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001070369541960603,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.02,0.01,0.02,direct_target,1,false
sensitivity_142,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,12.164733669,0.0008040671142840461,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008040671142840461,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.02,0.01,0.015,continuation_trial,2,true
sensitivity_142,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,13.753231055,0.001073919281374569,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.001073919281374569,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.02,0.015,0.02,continuation_trial,3,false
sensitivity_142,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,15.024676645,0.0008958810157027042,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008958810157027042,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.02,0.015,0.0175,continuation_trial,4,true
sensitivity_142,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,71.239293932,0.0010533572155030368,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010533572155030368,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.02,0.0175,0.02,continuation_trial,5,false
sensitivity_142,continuation_trial,virgin_metal_tax_tax_0_018750000000000003,virgin_metal_tax,0.018750000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,12.370678786,0.0008849483852153561,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0008849483852153561,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.02,0.0175,0.018750000000000003,continuation_trial,6,true
sensitivity_142,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,19.625730842,0.0010809926932426883,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010809926932426883,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.02,0.018750000000000003,0.02,continuation_trial,7,false
sensitivity_142,continuation_trial,virgin_metal_tax_tax_0_019375000000000003,virgin_metal_tax,0.019375000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,19.472335416,0.0010139836704086136,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010139836704086136,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.02,0.018750000000000003,0.019375000000000003,continuation_trial,8,false
sensitivity_142,continuation_trial,virgin_metal_tax_tax_0_019062500000000003,virgin_metal_tax,0.019062500000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,14.821739044,0.0009425900127546516,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009425900127546516,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.02,0.018750000000000003,0.019062500000000003,continuation_trial,9,true
sensitivity_142,continuation_trial,virgin_metal_tax_tax_0_019687500000000004,virgin_metal_tax,0.019687500000000004,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,58.796241838,0.02086358170803737,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.02086358170803737,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.02,0.019062500000000003,0.019687500000000004,continuation_trial,10,false
sensitivity_142,continuation_trial,virgin_metal_tax_tax_0_019375000000000003,virgin_metal_tax,0.019375000000000003,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,28.649982177,0.000999446565379758,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.000999446565379758,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.02,0.019062500000000003,0.019375000000000003,continuation_trial,11,true
sensitivity_142,continuation_trial,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,22.080093307,0.0010461777349476398,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010461777349476398,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,1.0,0.5,0.02,0.019375000000000003,0.02,continuation_trial,12,false
