sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_683,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,3.596386081,5.06525232646382e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.06525232646382e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,1.0,2.0,2.0,0.0,0.0,0.0,baseline,1,true
sensitivity_683,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,16.899582867,0.00013136796716139987,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00013136796716139987,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,1.0,2.0,2.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_683,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,19.494191035,0.0002641531770715133,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0002641531770715133,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,1.0,2.0,2.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_683,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,50.561652841,0.0025478401441070275,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0025478401441070275,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,1.0,2.0,2.0,0.01,0.005,0.01,direct_target,1,false
sensitivity_683,continuation_trial,virgin_metal_tax_tax_0_0075,virgin_metal_tax,0.0075,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,24.838625197,0.00040407481543558443,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00040407481543558443,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,1.0,2.0,2.0,0.01,0.005,0.0075,continuation_trial,2,true
sensitivity_683,continuation_trial,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,19.881585899,0.0005240121206714354,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0005240121206714354,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,1.0,2.0,2.0,0.01,0.0075,0.01,continuation_trial,3,true
sensitivity_683,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,94.923124728,0.0020146587557183793,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0020146587557183793,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,1.0,2.0,2.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_683,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,23.799568902,0.05118793950179201,3,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.05118793950179201,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,1.0,2.0,2.0,0.02,0.01,0.015,continuation_trial,2,false
sensitivity_683,continuation_trial,virgin_metal_tax_tax_0_0125,virgin_metal_tax,0.0125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,21.831236445,0.0006585088120103499,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0006585088120103499,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,1.0,2.0,2.0,0.02,0.01,0.0125,continuation_trial,3,true
sensitivity_683,continuation_trial,virgin_metal_tax_tax_0_0175,virgin_metal_tax,0.0175,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,41.488275154,0.0071412072758609835,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0071412072758609835,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,1.0,2.0,2.0,0.02,0.0125,0.0175,continuation_trial,4,false
