sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_547,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,2.032339497,5.082076914852962e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.082076914852962e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,0.5,2.0,0.0,0.0,0.0,baseline,1,true
sensitivity_547,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,10.196037801,0.0001324310897055092,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0001324310897055092,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,0.5,2.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_547,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,39.857001798,0.0033181279812559694,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0033181279812559694,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,0.5,2.0,0.005,0.0025,0.005,direct_target,1,false
sensitivity_547,continuation_trial,virgin_metal_tax_tax_0_00375,virgin_metal_tax,0.00375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,51.744250536,0.0023376011022100407,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0023376011022100407,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,0.5,2.0,0.005,0.0025,0.00375,continuation_trial,2,false
sensitivity_547,continuation_trial,virgin_metal_tax_tax_0_003125,virgin_metal_tax,0.003125,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,12.876052638,0.00016810122319010912,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00016810122319010912,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,0.5,2.0,0.005,0.0025,0.003125,continuation_trial,3,true
sensitivity_547,continuation_trial,virgin_metal_tax_tax_0_004375,virgin_metal_tax,0.004375,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,16.090127273,0.0004894170791363978,0,1.0284155389237717e-10,0,regional_composite_market,regional_composite_market,IND_IT_OTHER_SERVICES|IT,0.0004894170791363978,X_IND_SK_REP_OFMA_IND_SK_REP_OFMA,1.0284155389237717e-10,,0.5,2.0,0.5,2.0,0.5,2.0,0.005,0.003125,0.004375,continuation_trial,4,true
sensitivity_547,continuation_trial,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,15.784884581,0.0004995959364265678,0,0.0,0,regional_composite_market,regional_composite_market,IND_IT_OTHER_SERVICES|IT,0.0004995959364265678,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,0.5,2.0,0.005,0.004375,0.005,continuation_trial,5,true
sensitivity_547,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,16.22795097,0.0005158741582946824,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0005158741582946824,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,0.5,2.0,0.01,0.005,0.01,direct_target,1,true
sensitivity_547,direct_target,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,21.453769009,0.0010654730865550244,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010654730865550244,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,0.5,2.0,0.02,0.01,0.02,direct_target,1,false
sensitivity_547,continuation_trial,virgin_metal_tax_tax_0_015,virgin_metal_tax,0.015,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,62.829575979,0.004057124692920855,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.004057124692920855,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,0.5,2.0,0.5,2.0,0.02,0.01,0.015,continuation_trial,2,false
