sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,declared_wedge,source_wedge,trial_wedge,continuation_phase,attempt,trial_accepted
sensitivity_565,baseline,baseline,,0.0,ALMOST_LOCALLY_SOLVED,NEARLY_FEASIBLE_POINT,true,3.543531801,5.062309712533519e-7,0,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,5.062309712533519e-7,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,0.5,2.0,0.0,0.0,0.0,baseline,1,true
sensitivity_565,direct_target,virgin_metal_tax_tax_0_0025,virgin_metal_tax,0.0025,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,11.935365859,0.00013154570482865058,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00013154570482865058,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,0.5,2.0,0.0025,0.0,0.0025,direct_target,1,true
sensitivity_565,direct_target,virgin_metal_tax_tax_0_005,virgin_metal_tax,0.005,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,14.816524131,0.0002630964629835031,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0002630964629835031,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,0.5,2.0,0.005,0.0025,0.005,direct_target,1,true
sensitivity_565,direct_target,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,32.058682214,0.0018514221731640301,2,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0018514221731640301,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,0.5,2.0,0.01,0.005,0.01,direct_target,1,false
sensitivity_565,continuation_trial,virgin_metal_tax_tax_0_0075,virgin_metal_tax,0.0075,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,47.81885271,0.4232609240715711,22,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.4232609240715711,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,0.5,2.0,0.01,0.005,0.0075,continuation_trial,2,false
sensitivity_565,continuation_trial,virgin_metal_tax_tax_0_00625,virgin_metal_tax,0.00625,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,24.240419857,0.00031138213649428703,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00031138213649428703,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,0.5,2.0,0.01,0.005,0.00625,continuation_trial,3,true
sensitivity_565,continuation_trial,virgin_metal_tax_tax_0_00875,virgin_metal_tax,0.00875,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,26.306350768,0.0004629527885589013,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0004629527885589013,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,0.5,2.0,0.01,0.00625,0.00875,continuation_trial,4,true
sensitivity_565,continuation_trial,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,54.666637814,0.0016316721981226578,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0016316721981226578,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,0.5,2.0,0.01,0.00875,0.01,continuation_trial,5,false
sensitivity_565,continuation_trial,virgin_metal_tax_tax_0_009375000000000001,virgin_metal_tax,0.009375000000000001,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,9.576844316,0.00046373995993664874,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.00046373995993664874,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,0.5,2.0,0.01,0.00875,0.009375000000000001,continuation_trial,6,true
sensitivity_565,continuation_trial,virgin_metal_tax_tax_0_01,virgin_metal_tax,0.01,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,13.791859967,0.000530033788388895,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.000530033788388895,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,0.5,2.0,2.0,2.0,0.5,2.0,0.01,0.009375000000000001,0.01,continuation_trial,7,true
