product_region	product_code	activity_region	activity_code	value_meur
DE	CPA_H53	DE	H53	39964.376
DE	CPA_I	DE	A01	366.881
DE	CPA_I	DE	B	28.174
DE	CPA_I	DE	C10-C12	265.57
DE	CPA_I	DE	C13-C15	33.947
DE	CPA_I	DE	C16	6.983
DE	CPA_I	DE	C17	142.519
DE	CPA_I	DE	C18	53.098
DE	CPA_I	DE	C19	9.508
DE	CPA_I	DE	C20	195.269
DE	CPA_I	DE	C21	352.535
DE	CPA_I	DE	C22	124.677
DE	CPA_I	DE	C23	60.871
DE	CPA_I	DE	C24	51.885
DE	CPA_I	DE	C25	188.056
DE	CPA_I	DE	C26	345.16
DE	CPA_I	DE	C27	342.233
DE	CPA_I	DE	C28	547.737
DE	CPA_I	DE	C29	1708.58
DE	CPA_I	DE	C30	174.309
DE	CPA_I	DE	C31_C32	98.735
DE	CPA_I	DE	C33	174.161
DE	CPA_I	DE	F	331.472
DE	CPA_I	DE	H51	65.79
DE	CPA_I	DE	I	92480.652
DE	CPA_J58	DE	C26	58.365
DE	CPA_J58	DE	C27	95.065
DE	CPA_J58	DE	C28	51.598
DE	CPA_J58	DE	J58	30615.935
DE	CPA_J58	DE	J62_J63	12628.934
DE	CPA_J59_60	DE	J59_J60	35269.104
DE	CPA_J61	DE	J61	67017.839
DE	CPA_J61	DE	N78	847.806
DE	CPA_J62_63	DE	A02	2.089
DE	CPA_J62_63	DE	B	26.161
DE	CPA_J62_63	DE	C10-C12	80.266
DE	CPA_J62_63	DE	C13-C15	38.939
DE	CPA_J62_63	DE	C16	11.97
DE	CPA_J62_63	DE	C17	29.899
DE	CPA_J62_63	DE	C18	63.117
DE	CPA_J62_63	DE	C19	140.714
DE	CPA_J62_63	DE	C20	929.994
DE	CPA_J62_63	DE	C21	87.38
DE	CPA_J62_63	DE	C22	148.614
DE	CPA_J62_63	DE	C23	51.89
DE	CPA_J62_63	DE	C24	95.788
DE	CPA_J62_63	DE	C25	294.522
DE	CPA_J62_63	DE	C26	998.247
DE	CPA_J62_63	DE	C27	702.479
DE	CPA_J62_63	DE	C28	1345.527
DE	CPA_J62_63	DE	C29	755.983
DE	CPA_J62_63	DE	C30	141.626
DE	CPA_J62_63	DE	C31_C32	190.488
DE	CPA_J62_63	DE	C33	266.654
DE	CPA_J62_63	DE	D35	180.268
DE	CPA_J62_63	DE	E36	5.043
DE	CPA_J62_63	DE	E37-E39	37.978
DE	CPA_J62_63	DE	F	191.753
DE	CPA_J62_63	DE	G45	137.924
DE	CPA_J62_63	DE	G46	771.413
DE	CPA_J62_63	DE	G47	536.895
DE	CPA_J62_63	DE	H49	76.889
DE	CPA_J62_63	DE	H50	3.925
DE	CPA_J62_63	DE	H51	669.98
DE	CPA_J62_63	DE	H52	208.633
DE	CPA_J62_63	DE	H53	19.914
DE	CPA_J62_63	DE	I	22.812
DE	CPA_J62_63	DE	J58	1646.984
DE	CPA_J62_63	DE	J59_J60	65.92
DE	CPA_J62_63	DE	J61	158.604
DE	CPA_J62_63	DE	J62_J63	108568.696
DE	CPA_J62_63	DE	K64	428.571
DE	CPA_J62_63	DE	K65	173.963
DE	CPA_J62_63	DE	K66	261.628
DE	CPA_J62_63	DE	L	25.062
DE	CPA_J62_63	DE	M69_M70	4427.271
DE	CPA_J62_63	DE	M71	455.137
DE	CPA_J62_63	DE	M72	1483.862
DE	CPA_J62_63	DE	M73	157.88
DE	CPA_J62_63	DE	M74_M75	196.949
DE	CPA_J62_63	DE	N77	12.224
