product_region	product_code	use_region	use_code	value_meur
DE	CPA_A02	SK	G47	0.002
DE	CPA_A02	SK	I	0.001
DE	CPA_A02	SK	L	0.006
DE	CPA_A02	SK	N80-82	0.001
DE	CPA_A02	SK	O84	0.001
DE	CPA_A02	SK	P3_S14	0.047
DE	CPA_A02	SK	P51G	0.002
DE	CPA_A02	SK	P5M	-0.005
DE	CPA_A02	SK	S94	0.001
DE	CPA_A03	DE	A03	20.728
DE	CPA_A03	DE	C10-12	235.2
DE	CPA_A03	DE	I	79.606
DE	CPA_A03	DE	P3_S14	133.261
DE	CPA_A03	DE	P5M	-38.087
DE	CPA_A03	DE	Q86	4.894
DE	CPA_A03	DE	Q87_88	2.764
DE	CPA_A03	FR	A02	0.003
DE	CPA_A03	FR	A03	0.062
DE	CPA_A03	FR	C10-12	2.973
DE	CPA_A03	FR	C13-15	0.018
DE	CPA_A03	FR	C20	0.016
DE	CPA_A03	FR	D35	0.051
DE	CPA_A03	FR	E37-39	0.008
DE	CPA_A03	FR	F	0.276
DE	CPA_A03	FR	I	1.657
DE	CPA_A03	FR	J59_60	0.012
DE	CPA_A03	FR	J61	0.002
DE	CPA_A03	FR	N80-82	0.005
DE	CPA_A03	FR	P3_S14	2.848
DE	CPA_A03	FR	R93	0.012
DE	CPA_A03	FR	S94	0.032
DE	CPA_A03	IT	A03	0.031
DE	CPA_A03	IT	C10-12	1.152
DE	CPA_A03	IT	C20	0.005
DE	CPA_A03	IT	C31_32	0.022
DE	CPA_A03	IT	G46	0.042
DE	CPA_A03	IT	H50	0.005
DE	CPA_A03	IT	N80-82	0.001
DE	CPA_A03	IT	P3_S14	3.334
DE	CPA_A03	IT	P51G	0.198
DE	CPA_A03	PL	A01	0.006
DE	CPA_A03	PL	A02	0.001
DE	CPA_A03	PL	A03	0.112
DE	CPA_A03	PL	C10-12	8.383
DE	CPA_A03	PL	C13-15	0.001
DE	CPA_A03	PL	C16	0.001
DE	CPA_A03	PL	C31_32	0.002
DE	CPA_A03	PL	F	0.002
DE	CPA_A03	PL	G46	0.058
DE	CPA_A03	PL	G47	0.002
DE	CPA_A03	PL	H49	0.001
DE	CPA_A03	PL	I	0.382
DE	CPA_A03	PL	M72	0.005
DE	CPA_A03	PL	N79	0.001
DE	CPA_A03	PL	O84	0.001
DE	CPA_A03	PL	P3_S14	1.0
DE	CPA_A03	PL	P5M	0.067
DE	CPA_A03	PL	P85	0.002
DE	CPA_A03	PL	Q86	0.003
DE	CPA_A03	PL	Q87_88	0.005
DE	CPA_A03	PL	S94	0.001
DE	CPA_A03	ROW	A01	0.15200000000000002
DE	CPA_A03	ROW	A02	0.003
DE	CPA_A03	ROW	A03	4.672
DE	CPA_A03	ROW	B	0.008
DE	CPA_A03	ROW	C10-12	48.55800000000001
DE	CPA_A03	ROW	C13-15	0.052000000000000005
DE	CPA_A03	ROW	C20	0.134
DE	CPA_A03	ROW	C21	0.106
DE	CPA_A03	ROW	C22	0.001
DE	CPA_A03	ROW	C23	0.001
DE	CPA_A03	ROW	C25	0.002
DE	CPA_A03	ROW	C26	0.001
DE	CPA_A03	ROW	C27	0.001
DE	CPA_A03	ROW	C31_32	0.133
DE	CPA_A03	ROW	D35	0.004
DE	CPA_A03	ROW	E36	0.003
DE	CPA_A03	ROW	E37-39	0.001
DE	CPA_A03	ROW	F	0.008
DE	CPA_A03	ROW	G45	0.001
DE	CPA_A03	ROW	G46	0.256
DE	CPA_A03	ROW	G47	0.21000000000000002
DE	CPA_A03	ROW	H49	0.001
DE	CPA_A03	ROW	H50	0.1
DE	CPA_A03	ROW	H51	0.003
DE	CPA_A03	ROW	H52	0.008
DE	CPA_A03	ROW	I	13.840000000000002
DE	CPA_A03	ROW	J58	0.001
DE	CPA_A03	ROW	J59_60	0.020999999999999998
DE	CPA_A03	ROW	J61	0.001
DE	CPA_A03	ROW	J62_63	0.005
DE	CPA_A03	ROW	K64	0.001
DE	CPA_A03	ROW	K65	0.003
DE	CPA_A03	ROW	L	0.14
DE	CPA_A03	ROW	M69_70	0.005
DE	CPA_A03	ROW	M71	0.002
DE	CPA_A03	ROW	M72	0.023
DE	CPA_A03	ROW	M73	0.001
DE	CPA_A03	ROW	M74_75	0.002
DE	CPA_A03	ROW	N77	0.004
DE	CPA_A03	ROW	N79	0.001
DE	CPA_A03	ROW	N80-82	0.006
DE	CPA_A03	ROW	O84	0.225
DE	CPA_A03	ROW	P3_S13	0.04
DE	CPA_A03	ROW	P3_S14	53.661
DE	CPA_A03	ROW	P3_S15	0.002
DE	CPA_A03	ROW	P51G	0.018000000000000002
DE	CPA_A03	ROW	P5M	-6.811999999999998
DE	CPA_A03	ROW	P85	0.06999999999999999
DE	CPA_A03	ROW	Q86	0.647
DE	CPA_A03	ROW	Q87_88	0.9790000000000001
DE	CPA_A03	ROW	R90-92	0.115
DE	CPA_A03	ROW	R93	0.038000000000000006
DE	CPA_A03	ROW	S94	0.052000000000000005
DE	CPA_A03	ROW	S96	0.055
DE	CPA_A03	SK	B	0.011
DE	CPA_A03	SK	C10-12	0.134
DE	CPA_A03	SK	G47	0.002
DE	CPA_A03	SK	I	0.015
DE	CPA_A03	SK	P3_S14	0.037
DE	CPA_A03	SK	P5M	0.012
DE	CPA_A03	SK	S94	0.015
DE	CPA_B	DE	A01	40.111
DE	CPA_B	DE	B	1037.235
DE	CPA_B	DE	C10-12	174.787
DE	CPA_B	DE	C13-15	5.048
DE	CPA_B	DE	C16	0.99
DE	CPA_B	DE	C17	35.721
DE	CPA_B	DE	C19	450.726
DE	CPA_B	DE	C20	180.476
DE	CPA_B	DE	C21	9.513
DE	CPA_B	DE	C22	5.02
DE	CPA_B	DE	C23	2110.78
DE	CPA_B	DE	C24	83.486
DE	CPA_B	DE	C25	22.714
DE	CPA_B	DE	C26	2.912
DE	CPA_B	DE	C27	9.046
DE	CPA_B	DE	C28	27.606
DE	CPA_B	DE	C29	5.874
DE	CPA_B	DE	C30	1.998
DE	CPA_B	DE	C31_32	14.933
DE	CPA_B	DE	C33	0.963
DE	CPA_B	DE	D35	2224.566
DE	CPA_B	DE	E37-39	86.041
DE	CPA_B	DE	F	1842.312
DE	CPA_B	DE	G46	14.839
DE	CPA_B	DE	G47	36.539
DE	CPA_B	DE	H49	1.025
DE	CPA_B	DE	H52	1.017
DE	CPA_B	DE	H53	0.997
DE	CPA_B	DE	I	0.998
DE	CPA_B	DE	J59_60	2.035
DE	CPA_B	DE	K64	7.959
DE	CPA_B	DE	K65	16.633
DE	CPA_B	DE	K66	9.659
DE	CPA_B	DE	L	1.929
DE	CPA_B	DE	M69_70	1.978
DE	CPA_B	DE	M71	3.396
DE	CPA_B	DE	M73	2.901
DE	CPA_B	DE	N80-82	34.167
DE	CPA_B	DE	O84	286.159
DE	CPA_B	DE	P3_S13	44.269
DE	CPA_B	DE	P3_S14	782.079
DE	CPA_B	DE	P51G	78.746
DE	CPA_B	DE	P5M	-1104.41
DE	CPA_B	DE	Q86	9.661
DE	CPA_B	DE	Q87_88	13.094
DE	CPA_B	DE	R90-92	1.149
DE	CPA_B	FR	A01	0.602
DE	CPA_B	FR	A02	0.001
DE	CPA_B	FR	A03	0.045
DE	CPA_B	FR	B	0.19
DE	CPA_B	FR	C10-12	2.034
DE	CPA_B	FR	C13-15	0.056
DE	CPA_B	FR	C16	0.007
DE	CPA_B	FR	C17	0.157
DE	CPA_B	FR	C18	0.034
DE	CPA_B	FR	C19	303.517
DE	CPA_B	FR	C20	11.614
DE	CPA_B	FR	C21	0.042
DE	CPA_B	FR	C22	0.089
DE	CPA_B	FR	C23	2.031
DE	CPA_B	FR	C24	15.732
DE	CPA_B	FR	C25	0.406
DE	CPA_B	FR	C26	0.044
DE	CPA_B	FR	C27	0.05
DE	CPA_B	FR	C28	0.049
DE	CPA_B	FR	C29	0.083
DE	CPA_B	FR	C30	0.166
DE	CPA_B	FR	C31_32	0.038
DE	CPA_B	FR	C33	0.12
DE	CPA_B	FR	D35	165.976
DE	CPA_B	FR	E36	0.019
DE	CPA_B	FR	E37-39	0.033
DE	CPA_B	FR	F	3.55
DE	CPA_B	FR	G45	0.042
DE	CPA_B	FR	G46	0.02
DE	CPA_B	FR	G47	0.049
DE	CPA_B	FR	H49	0.006
DE	CPA_B	FR	H50	0.001
DE	CPA_B	FR	H51	0.011
DE	CPA_B	FR	H52	0.006
DE	CPA_B	FR	H53	0.003
DE	CPA_B	FR	I	0.261
DE	CPA_B	FR	J58	0.003
DE	CPA_B	FR	J59_60	0.002
DE	CPA_B	FR	J61	0.022
DE	CPA_B	FR	J62_63	0.009
DE	CPA_B	FR	K64	0.009
DE	CPA_B	FR	L	0.001
DE	CPA_B	FR	M69_70	0.019
DE	CPA_B	FR	M71	0.011
DE	CPA_B	FR	M72	0.06
DE	CPA_B	FR	M73	0.005
DE	CPA_B	FR	M74_75	0.002
DE	CPA_B	FR	N77	0.022
DE	CPA_B	FR	N78	0.003
DE	CPA_B	FR	N80-82	0.121
DE	CPA_B	FR	O84	0.484
DE	CPA_B	FR	P3_S14	0.01
DE	CPA_B	FR	P5M	-73.889
DE	CPA_B	FR	P85	0.029
DE	CPA_B	FR	Q86	0.06
DE	CPA_B	FR	Q87_88	0.01
DE	CPA_B	FR	R93	0.013
DE	CPA_B	FR	S94	0.027
DE	CPA_B	FR	S95	0.01
DE	CPA_B	FR	S96	0.003
DE	CPA_B	IT	A01	0.075
DE	CPA_B	IT	B	0.342
DE	CPA_B	IT	C10-12	1.076
DE	CPA_B	IT	C13-15	0.377
DE	CPA_B	IT	C16	0.039
DE	CPA_B	IT	C17	1.029
DE	CPA_B	IT	C18	0.056
DE	CPA_B	IT	C19	41.994
DE	CPA_B	IT	C20	2.451
DE	CPA_B	IT	C21	0.152
DE	CPA_B	IT	C22	0.031
DE	CPA_B	IT	C23	2.132
DE	CPA_B	IT	C24	5.64
DE	CPA_B	IT	C25	0.48
DE	CPA_B	IT	C26	0.037
DE	CPA_B	IT	C27	0.118
DE	CPA_B	IT	C28	0.366
DE	CPA_B	IT	C29	0.021
DE	CPA_B	IT	C30	0.001
DE	CPA_B	IT	C31_32	0.037
DE	CPA_B	IT	C33	0.03
DE	CPA_B	IT	D35	8.923
DE	CPA_B	IT	E36	0.112
DE	CPA_B	IT	E37-39	0.075
DE	CPA_B	IT	F	0.251
DE	CPA_B	IT	G45	0.047
DE	CPA_B	IT	G46	2.479
DE	CPA_B	IT	G47	0.095
