from_region	from_node	to_region	to_node	unit	value
DE	A_BAT	DE	C_BAT	tonnes	8208.427066209035
DE	A_DES	DE	C_DES	tonnes	471.28959038567683
DE	A_ELMA	DE	C_ELMA	tonnes	1.8112873667117427e6
DE	A_ELMA_c	DE	C_ELMA_c	tonnes	1.218532961744801e6
DE	A_HPP	DE	C_HPP	tonnes	41159.767887209935
DE	A_MON	DE	C_MON	tonnes	26972.369199999997
DE	A_OFMA	DE	C_OFMA	tonnes	673.2708434081098
DE	A_RATV	DE	C_RATV	tonnes	1.7479625322844323e7
DE	A_RATV_c	DE	C_RATV_c	tonnes	1.2208765356791025e7
DE	C_BAT	DE	M_BAT	tonnes	14.517860142734355
DE	C_BAT	FR	M_BAT	tonnes	7.258930071367177
DE	C_BAT	IT	M_BAT	tonnes	7.258930071367177
DE	C_BAT	PL	M_BAT	tonnes	7.258930071367177
DE	C_BAT	REU	M_BAT	tonnes	203.25004199828106
DE	C_BAT	ROW	M_BAT	tonnes	108.88395107050763
DE	C_BAT	SK	M_BAT	tonnes	7.258930071367177
DE	C_DES	DE	M_DES	tonnes	10.466369837602818
DE	C_DES	FR	M_DES	tonnes	5.233184918801409
DE	C_DES	IT	M_DES	tonnes	5.233184918801409
DE	C_DES	PL	M_DES	tonnes	5.233184918801409
DE	C_DES	REU	M_DES	tonnes	146.52917772643949
DE	C_DES	ROW	M_DES	tonnes	78.49777378202113
DE	C_DES	SK	M_DES	tonnes	5.233184918801409
DE	C_ELMA	DE	M_ELMA	tonnes	73814.45429712959
DE	C_ELMA	FR	M_ELMA	tonnes	172748.05627071043
DE	C_ELMA	IT	M_ELMA	tonnes	48310.95894515382
DE	C_ELMA	PL	M_ELMA	tonnes	18860.106457796173
DE	C_ELMA	REU	M_ELMA	tonnes	859171.6080635573
DE	C_ELMA	ROW	M_ELMA	tonnes	605340.5762119368
DE	C_ELMA	SK	M_ELMA	tonnes	21685.630730946352
DE	C_ELMA_c	DE	M_ELMA_c	tonnes	25059.147717143416
DE	C_ELMA_c	REU	M_ELMA_c	tonnes	426005.511191438
DE	C_ELMA_c	ROW	M_ELMA_c	tonnes	150354.88630286048
DE	C_ELMA_c	SK	M_ELMA_c	tonnes	25059.147717143416
DE	C_HPP	DE	M_HPP	tonnes	3.3484423096922327
DE	C_HPP	FR	M_HPP	tonnes	1.6742211548461163
DE	C_HPP	IT	M_HPP	tonnes	1.6742211548461163
DE	C_HPP	PL	M_HPP	tonnes	1.6742211548461163
DE	C_HPP	REU	M_HPP	tonnes	46.878192335691246
DE	C_HPP	ROW	M_HPP	tonnes	25.11331732269174
DE	C_HPP	SK	M_HPP	tonnes	1.6742211548461163
DE	C_LAP	DE	M_LAP	tonnes	3.9922211986426355
DE	C_LAP	FR	M_LAP	tonnes	1.9961105993213177
DE	C_LAP	IT	M_LAP	tonnes	1.9961105993213177
DE	C_LAP	PL	M_LAP	tonnes	1.9961105993213177
DE	C_LAP	REU	M_LAP	tonnes	55.89109678099693
DE	C_LAP	ROW	M_LAP	tonnes	29.94165898981978
DE	C_LAP	SK	M_LAP	tonnes	1.9961105993213177
DE	C_MOB	DE	M_MOB	tonnes	1.2810956592904577
DE	C_MOB	FR	M_MOB	tonnes	0.6405478296452288
DE	C_MOB	IT	M_MOB	tonnes	0.6405478296452288
DE	C_MOB	PL	M_MOB	tonnes	0.6405478296452288
DE	C_MOB	REU	M_MOB	tonnes	17.935339230066408
DE	C_MOB	ROW	M_MOB	tonnes	9.608217444678433
DE	C_MOB	SK	M_MOB	tonnes	0.6405478296452288
DE	C_MON	DE	M_MON	tonnes	1098.8989355335964
DE	C_OFMA	DE	M_OFMA	tonnes	673.2708434081098
DE	C_OFMA_c	DE	M_OFMA_c	tonnes	0.0
DE	C_PRI	DE	M_PRI	tonnes	21.14804635615456
DE	C_PRI	FR	M_PRI	tonnes	10.57402317807728
DE	C_PRI	IT	M_PRI	tonnes	10.57402317807728
DE	C_PRI	PL	M_PRI	tonnes	10.57402317807728
DE	C_PRI	REU	M_PRI	tonnes	296.0726489861638
DE	C_PRI	ROW	M_PRI	tonnes	158.61034767115922
DE	C_PRI	SK	M_PRI	tonnes	10.57402317807728
DE	C_PV	DE	M_PV	tonnes	289.42862956880475
DE	C_PV	FR	M_PV	tonnes	144.71431478440238
DE	C_PV	IT	M_PV	tonnes	144.71431478440238
DE	C_PV	PL	M_PV	tonnes	144.71431478440238
DE	C_PV	REU	M_PV	tonnes	4052.000813963264
DE	C_PV	ROW	M_PV	tonnes	2170.714721766036
DE	C_PV	SK	M_PV	tonnes	144.71431478440238
DE	C_RATV	DE	M_RATV	tonnes	1.699988758833998e7
DE	C_RATV	FR	M_RATV	tonnes	53938.513456384826
DE	C_RATV	IT	M_RATV	tonnes	28578.57116341697
DE	C_RATV	PL	M_RATV	tonnes	49937.102909694
DE	C_RATV	REU	M_RATV	tonnes	249981.2492687308
DE	C_RATV	ROW	M_RATV	tonnes	90888.02376813084
DE	C_RATV	SK	M_RATV	tonnes	3996.775731466205
DE	C_RATV_c	DE	M_RATV_c	tonnes	3778.210067168871
DE	C_RATV_c	FR	M_RATV_c	tonnes	3778.210067168871
DE	C_RATV_c	IT	M_RATV_c	tonnes	3778.210067168871
DE	C_RATV_c	PL	M_RATV_c	tonnes	3778.210067168871
DE	C_RATV_c	REU	M_RATV_c	tonnes	105789.88188072832
DE	C_RATV_c	ROW	M_RATV_c	tonnes	56673.151007533044
DE	C_RATV_c	SK	M_RATV_c	tonnes	3778.210067168871
DE	C_TDMO	REU	M_ELMA	Meuro	0.3485340544566083
DE	C_TDMO	REU	M_OFMA	Meuro	0.0521010798342347
DE	C_TDMO	REU	M_RATV	Meuro	0.1032461839951643
DE	C_TDMO	ROW	M_ELMA	Meuro	0.0184263296182484
DE	C_TDMO	ROW	M_RATV	Meuro	0.0111615641146627
DE	C_TDRT	DE	M_ELMA	Meuro	84.59797658699395
DE	C_TDRT	DE	M_OFMA	Meuro	10.756943730956165
DE	C_TDRT	DE	M_RATV	Meuro	1636.1535254520325
DE	C_TDWH	DE	M_ELMA	Meuro	91.1578305747262
DE	C_TDWH	DE	M_OFMA	Meuro	12.666972196799122
DE	C_TDWH	DE	M_RATV	Meuro	2187.7065448250937
DE	C_TLAND_ALL	DE	M_ELMA	Meuro	34.10522298000555
DE	C_TLAND_ALL	DE	M_OFMA	Meuro	4.14083503312631
DE	C_TLAND_ALL	DE	M_RATV	Meuro	410.4403933737733
DE	C_TLAND_ALL	IT	M_ELMA	Meuro	3.816408960778568
DE	C_TLAND_ALL	IT	M_OFMA	Meuro	1.0582958198455543
DE	C_TLAND_ALL	IT	M_RATV	Meuro	1.365913497741931
DE	C_TLAND_ALL	PL	M_ELMA	Meuro	2.5644838965217507
DE	C_TLAND_ALL	PL	M_OFMA	Meuro	0.7526058813304651
DE	C_TLAND_ALL	PL	M_RATV	Meuro	1.2101317206205786
DE	C_TLAND_ALL	REU	M_ELMA	Meuro	53.42194678052369
DE	C_TLAND_ALL	REU	M_OFMA	Meuro	12.24568211188508
DE	C_TLAND_ALL	REU	M_RATV	Meuro	25.25846553452485
DE	C_TLAND_ALL	ROW	M_ELMA	Meuro	0.2750245963492025
DE	C_TLAND_ALL	ROW	M_OFMA	Meuro	0.0762750812236395
DE	C_TLAND_ALL	ROW	M_RATV	Meuro	0.1063504377106766
DE	C_TLAND_ALL	SK	M_ELMA	Meuro	1.6357456124180405
DE	C_TLAND_ALL	SK	M_OFMA	Meuro	0.3389487475409909
DE	C_TLAND_ALL	SK	M_RATV	Meuro	1.3072924824478167
DE	C_TWATR_ALL	DE	M_ELMA	Meuro	7.290928497847483
DE	C_TWATR_ALL	DE	M_OFMA	Meuro	1.443703438707013
DE	C_TWATR_ALL	DE	M_RATV	Meuro	68.75626945223566
DE	C_TWATR_ALL	IT	M_ELMA	Meuro	0.6296653135034461
DE	C_TWATR_ALL	IT	M_OFMA	Meuro	0.2033102101516466
DE	C_TWATR_ALL	IT	M_RATV	Meuro	0.3024604813199553
DE	C_TWATR_ALL	REU	M_ELMA	Meuro	18.761173628868676
DE	C_TWATR_ALL	REU	M_OFMA	Meuro	5.652756637010097
DE	C_TWATR_ALL	REU	M_RATV	Meuro	9.737650246363893
DE	C_TWATR_ALL	SK	M_ELMA	Meuro	0.2975788914774794
DE	C_TWATR_ALL	SK	M_OFMA	Meuro	0.0669827561354437
DE	C_TWATR_ALL	SK	M_RATV	Meuro	0.1924903598580879
DE	M_ACCOM|M_RESTAU	DE	A_ELMA	Meuro	103.9778595429871
DE	M_ACCOM|M_RESTAU	DE	A_ELMA_c	Meuro	103.9778595429871
DE	M_ACCOM|M_RESTAU	DE	A_OFMA	Meuro	0.095229623338451
DE	M_ACCOM|M_RESTAU	DE	A_OFMA_c	Meuro	0.095229623338451
DE	M_ACCOM|M_RESTAU	DE	A_RATV	Meuro	75.50355548959999
DE	M_ACCOM|M_RESTAU	DE	A_RATV_c	Meuro	75.50355548959999
DE	M_ADVERT	DE	A_ELMA	Meuro	373.6134935243404
DE	M_ADVERT	DE	A_ELMA_c	Meuro	373.6134935243404
DE	M_ADVERT	DE	A_OFMA	Meuro	0.2119147074280816
DE	M_ADVERT	DE	A_OFMA_c	Meuro	0.2119147074280816
DE	M_ADVERT	DE	A_RATV	Meuro	391.7412710967071
DE	M_ADVERT	DE	A_RATV_c	Meuro	391.7412710967071
DE	M_ALUM_01_RES	DE	A_BAT	tonnes	2526.199100336195
DE	M_ALUM_01_RES	DE	A_DES	tonnes	0.35266263727430747
DE	M_ALUM_01_RES	DE	A_ELMA	tonnes	43684.0379949013
DE	M_ALUM_01_RES	DE	A_ELMA_c	tonnes	0.0
DE	M_ALUM_01_RES	DE	A_HPP	tonnes	24.471140690114233
DE	M_ALUM_01_RES	DE	A_MON	tonnes	136.79984378698225
DE	M_ALUM_01_RES	DE	A_OFMA	tonnes	0.8002984577488618
DE	M_ALUM_01_RES	DE	A_OFMA_c	tonnes	0.4476358204745543
DE	M_ALUM_01_RES	DE	A_RATV	tonnes	6905.3946986157525
DE	M_ALUM_01_RES	DE	A_RATV_c	tonnes	6905.3946986157525
DE	M_BAT	DE	A_ACCOM|A_RESTAU	tonnes	12284.201529491018
DE	M_BAT	DE	A_ADVERT	tonnes	319.1991046628092
DE	M_BAT	DE	A_ALUM_01_RES	tonnes	53.81214677377653
DE	M_BAT	DE	A_ALUW	tonnes	89.25790700417724
DE	M_BAT	DE	A_ANTH	tonnes	1.0116691802640594
DE	M_BAT	DE	A_ART|A_GAMB|A_LIB_MUSEUM	tonnes	196.26147751559017
DE	M_BAT	DE	A_Alc_food	tonnes	2.0946219766826117
DE	M_BAT	DE	A_Appls	tonnes	8.554553945081556
DE	M_BAT	DE	A_Apris	tonnes	0.050948176747225724
DE	M_BAT	DE	A_Aspas	tonnes	1.3768725178089192
DE	M_BAT	DE	A_BIOF	tonnes	12.339191775484025
DE	M_BAT	DE	A_BIOP	tonnes	1.3735948469495336
DE	M_BAT	DE	A_BIOS	tonnes	45.49449782070409
DE	M_BAT	DE	A_BOTL_GLM	tonnes	42.43312772431106
DE	M_BAT	DE	A_BOTL_GLS	tonnes	236.90229391437987
DE	M_BAT	DE	A_BOTL_PET	tonnes	30.80620641673481
DE	M_BAT	DE	A_BRIK	tonnes	8845.546347019446
DE	M_BAT	DE	A_BROAD_NEWS|A_PIC_VID_TV	tonnes	136.70556137428227
DE	M_BAT	DE	A_BUILD_LAND_serv|A_OFFICE_ADM|A_SECUR	tonnes	3314.5633050305046
DE	M_BAT	DE	A_BUILD|A_CIV_ENG	tonnes	334567.7270187489
DE	M_BAT	DE	A_Barld	tonnes	0.16816910604282292
DE	M_BAT	DE	A_Barley_flour	tonnes	0.15624285923439277
DE	M_BAT	DE	A_Barlt	tonnes	0.8318981266660395
DE	M_BAT	DE	A_Barly	tonnes	86.55744009991464
DE	M_BAT	DE	A_Beann	tonnes	0.7402782078120438
DE	M_BAT	DE	A_Beef_boneless	tonnes	15.807123664309728
DE	M_BAT	DE	A_Beer	tonnes	182.68231571470457
DE	M_BAT	DE	A_Berrs	tonnes	0.24839041212515722
DE	M_BAT	DE	A_Bev_dstl	tonnes	12.450676433770344
DE	M_BAT	DE	A_Blues	tonnes	0.3383393995658202
DE	M_BAT	DE	A_Bread	tonnes	0.7658933947660789
DE	M_BAT	DE	A_Broay	tonnes	1.645445725637605
DE	M_BAT	DE	A_Butt_cow	tonnes	10.879353156206157
DE	M_BAT	DE	A_CAN_ALD	tonnes	2.16119607194112
DE	M_BAT	DE	A_CAN_STEL	tonnes	0.6991157884425112
DE	M_BAT	DE	A_CHEM	tonnes	1273.0425106310383
DE	M_BAT	DE	A_CHMF	tonnes	15.88401784446442
DE	M_BAT	DE	A_CHP	tonnes	6078.831546825151
DE	M_BAT	DE	A_CMNT	tonnes	3949.3905288723363
DE	M_BAT	DE	A_COIL	tonnes	1.44434065997603
DE	M_BAT	DE	A_COKC	tonnes	1.365425436209996
DE	M_BAT	DE	A_COPO	tonnes	0.005125334786608232
DE	M_BAT	DE	A_COPP	tonnes	21.086293927468223
DE	M_BAT	DE	A_COPW	tonnes	27.230918658896634
DE	M_BAT	DE	A_CRMC	tonnes	13.27691397189242
DE	M_BAT	DE	A_Cabbs	tonnes	6.039105015602906
DE	M_BAT	DE	A_Carrs	tonnes	5.455931451968327
DE	M_BAT	DE	A_Cauli	tonnes	1.3963459305515633
DE	M_BAT	DE	A_Cer_brkf	tonnes	2.891195327935365
DE	M_BAT	DE	A_Chee_cow_sk	tonnes	17.33446865273394
DE	M_BAT	DE	A_Chee_cow_wh	tonnes	47.125640222698
DE	M_BAT	DE	A_Chee_goat	tonnes	0.23734861739809635
DE	M_BAT	DE	A_Cherr	tonnes	0.41539093374765274
DE	M_BAT	DE	A_Chers	tonnes	0.5758006858635482
DE	M_BAT	DE	A_Chickens	tonnes	9.038435636234746
DE	M_BAT	DE	A_Chiln	tonnes	0.31631666151560744
DE	M_BAT	DE	A_Cider	tonnes	1.225158702109614
DE	M_BAT	DE	A_Cocader	tonnes	27.077238190432944
DE	M_BAT	DE	A_Cowmilk	tonnes	263.1352192341474
DE	M_BAT	DE	A_Cucus	tonnes	2.4826835447360844
DE	M_BAT	DE	A_Currs	tonnes	0.3878934021230182
DE	M_BAT	DE	A_DES	tonnes	0.8058048945583
DE	M_BAT	DE	A_Dry_ilk	tonnes	3.0535523363190618
DE	M_BAT	DE	A_Ducks	tonnes	0.7258725511773226
DE	M_BAT	DE	A_EDUC	tonnes	123.89154341192624
DE	M_BAT	DE	A_ELMA_c	tonnes	0.0
DE	M_BAT	DE	A_FABM_01_RES	tonnes	7850.327019217682
DE	M_BAT	DE	A_FAUX	tonnes	8.51837643469813
DE	M_BAT	DE	A_FINS	tonnes	167.2988535633184
DE	M_BAT	DE	A_FORE	tonnes	301.7142560752509
DE	M_BAT	DE	A_FORE_comb	tonnes	108.14409034628198
DE	M_BAT	DE	A_FSHP	tonnes	13.133229235162798
DE	M_BAT	DE	A_FURN	tonnes	74.80601094770617
DE	M_BAT	DE	A_Fat_nes	tonnes	1.5969493129249277
DE	M_BAT	DE	A_Flour_whea	tonnes	156.483905068235
DE	M_BAT	DE	A_Frozvege	tonnes	1.997553475441615
DE	M_BAT	DE	A_Fruhom	tonnes	0.2773964787066582
DE	M_BAT	DE	A_GASE	tonnes	2.8882448967819827
DE	M_BAT	DE	A_GLAS_01_RES	tonnes	28.79595956663682
DE	M_BAT	DE	A_GLAW	tonnes	408.63425257124214
DE	M_BAT	DE	A_Germe	tonnes	1.2450675737956962
DE	M_BAT	DE	A_Germt	tonnes	1.8831095670396656
DE	M_BAT	DE	A_Goamilk	tonnes	0.4675723339233678
DE	M_BAT	DE	A_Gooss	tonnes	1.0962830315741405
DE	M_BAT	DE	A_Graid	tonnes	0.7370851844434446
DE	M_BAT	DE	A_Graps	tonnes	10.089697796125437
DE	M_BAT	DE	A_Grou_prep	tonnes	0.6243434654384276
DE	M_BAT	DE	A_HEAL	tonnes	9960.630338430658
DE	M_BAT	DE	A_HPP	tonnes	708.2677086840918
DE	M_BAT	DE	A_HWAT	tonnes	2144.4192488326635
DE	M_BAT	DE	A_Honel	tonnes	0.4871500180942847
DE	M_BAT	DE	A_Hops	tonnes	0.6044777424916449
DE	M_BAT	DE	A_Horses	tonnes	0.160999597330844
DE	M_BAT	DE	A_IRON	tonnes	0.5626469636986006
DE	M_BAT	DE	A_JAR_GLS	tonnes	53.79428780903711
DE	M_BAT	DE	A_Juice_appl	tonnes	2.1808328889789745
DE	M_BAT	DE	A_Juice_frui	tonnes	2.1525206426576076
DE	M_BAT	DE	A_Juice_oran	tonnes	1.7225407941694304
DE	M_BAT	DE	A_Juice_toma	tonnes	0.5678728344718235
DE	M_BAT	DE	A_Kfert	tonnes	213.02865486700026
DE	M_BAT	DE	A_LEGAL|A_MANA	tonnes	37.167285664885796
DE	M_BAT	DE	A_LETH	tonnes	97.79955785643237
DE	M_BAT	DE	A_LIBC	tonnes	75.75540688788281
DE	M_BAT	DE	A_LZTW	tonnes	40.205385063641714
DE	M_BAT	DE	A_Lard	tonnes	12.284353922273791
DE	M_BAT	DE	A_Leeks	tonnes	1.0965049419160753
DE	M_BAT	DE	A_Letty	tonnes	3.042704835243143
DE	M_BAT	DE	A_Linsd	tonnes	0.25311724773479594
DE	M_BAT	DE	A_Lupis	tonnes	0.7814977773655898
DE	M_BAT	DE	A_MACH	tonnes	103953.87831702418
DE	M_BAT	DE	A_MANC	tonnes	212.84198422632883
DE	M_BAT	DE	A_MDIA	tonnes	599.7417930835506
DE	M_BAT	DE	A_MEIN	tonnes	6171.306344151608
DE	M_BAT	DE	A_METC	tonnes	465.79033125750675
DE	M_BAT	DE	A_MON	tonnes	13597.748862389937
DE	M_BAT	DE	A_MOTO	tonnes	82684.51474257841
DE	M_BAT	DE	A_Maize	tonnes	32.51239853181835
DE	M_BAT	DE	A_Maize_flour	tonnes	19.55427771703731
DE	M_BAT	DE	A_Maizea_starch	tonnes	5.962633969424061
DE	M_BAT	DE	A_Malt	tonnes	38.026719253393786
DE	M_BAT	DE	A_Meat_drie	tonnes	0.250886566235532
DE	M_BAT	DE	A_Meat_nes	tonnes	0.2455712560806679
DE	M_BAT	DE	A_Meat_pig_boneless	tonnes	75.05435641249888
DE	M_BAT	DE	A_Milk_skim_dried	tonnes	9.259387171026976
DE	M_BAT	DE	A_Mixed_flour	tonnes	0.6618510058019055
DE	M_BAT	DE	A_Mushs	tonnes	0.9796545905012684
DE	M_BAT	DE	A_Mustard_flour	tonnes	0.5098949094139312
DE	M_BAT	DE	A_Mustd	tonnes	0.2970029967013739
DE	M_BAT	DE	A_NK_fert	tonnes	0.9929870138753868
DE	M_BAT	DE	A_NPK	tonnes	8.32476671182774
DE	M_BAT	DE	A_NP_fert	tonnes	1.515912183443151
DE	M_BAT	DE	A_NUCF	tonnes	1876.955093896936
DE	M_BAT	DE	A_N_AmmNit	tonnes	2.5211599898004153
DE	M_BAT	DE	A_N_AmmSol	tonnes	13.095763654243687
DE	M_BAT	DE	A_N_CaAmNit	tonnes	34.742277604569395
DE	M_BAT	DE	A_N_solution	tonnes	48.80546578496053
DE	M_BAT	DE	A_N_urea	tonnes	39.99676356870094
DE	M_BAT	DE	A_OFMA_c	tonnes	0.33772158070210556
DE	M_BAT	DE	A_ONFM	tonnes	4.12210331932913
DE	M_BAT	DE	A_ONFO	tonnes	0.027773941948336676
DE	M_BAT	DE	A_ONFW	tonnes	7.728536791477647
DE	M_BAT	DE	A_ONMM	tonnes	395.5821590768911
DE	M_BAT	DE	A_ORAN	tonnes	0.00536894589826325
DE	M_BAT	DE	A_ORGA	tonnes	237.48940253321732
DE	M_BAT	DE	A_OTBC	tonnes	0.6227383893111156
DE	M_BAT	DE	A_OT_PROF_SCI|A_VET	tonnes	67.73448429046104
DE	M_BAT	DE	A_Oats_roll	tonnes	4.024040260020291
DE	M_BAT	DE	A_Oatss	tonnes	4.6254082828056555
DE	M_BAT	DE	A_Oil_hemp	tonnes	0.14636453200817479
DE	M_BAT	DE	A_Oil_hydr	tonnes	4.520785110410329
DE	M_BAT	DE	A_Oil_lins	tonnes	1.4433381919098052
DE	M_BAT	DE	A_Oil_maiz	tonnes	0.7609673434041258
DE	M_BAT	DE	A_Oil_sesa	tonnes	0.5999622570067611
DE	M_BAT	DE	A_Oil_sunf	tonnes	1.874989161988903
DE	M_BAT	DE	A_Oilrape	tonnes	67.78475604004527
DE	M_BAT	DE	A_Oils_nes	tonnes	3.020130112633952
DE	M_BAT	DE	A_Oilsoy	tonnes	59.015657420545644
DE	M_BAT	DE	A_Onion	tonnes	1.1630096576560316
DE	M_BAT	DE	A_Onioy	tonnes	4.521802353970595
DE	M_BAT	DE	A_Oth_non_alcoh	tonnes	20.438267603549573
DE	M_BAT	DE	A_PACK_OPLA	tonnes	81.78365007748454
DE	M_BAT	DE	A_PADF	tonnes	5571.143621694976
DE	M_BAT	DE	A_PERS_SER	tonnes	8730.141539597433
DE	M_BAT	DE	A_PK_fert	tonnes	2.676433480121513
DE	M_BAT	DE	A_PLAS	tonnes	246.38013518692367
DE	M_BAT	DE	A_PLAW	tonnes	573.509831552051
DE	M_BAT	DE	A_POST	tonnes	705.5223999057582
DE	M_BAT	DE	A_POWB	tonnes	373.9602399778768
DE	M_BAT	DE	A_POWC	tonnes	17939.370614568557
DE	M_BAT	DE	A_POWG	tonnes	2105.3961370090765
DE	M_BAT	DE	A_POWH	tonnes	1567.986913965342
DE	M_BAT	DE	A_POWM	tonnes	13.608615609880786
DE	M_BAT	DE	A_POWN	tonnes	6375.84479549881
DE	M_BAT	DE	A_POWP	tonnes	248.14625994992718
DE	M_BAT	DE	A_POWS	tonnes	2895.9900099228357
DE	M_BAT	DE	A_POWW	tonnes	5927.436961700901
DE	M_BAT	DE	A_POWZ	tonnes	76.63929486893933
DE	M_BAT	DE	A_PREM	tonnes	0.7280108945816575
DE	M_BAT	DE	A_PREW	tonnes	6.937202755879672
DE	M_BAT	DE	A_PUBL	tonnes	102.16833272140912
DE	M_BAT	DE	A_Pasty	tonnes	7.965923731352244
DE	M_BAT	DE	A_Peacs	tonnes	0.07926768090623891
DE	M_BAT	DE	A_Pears	tonnes	0.631304795877231
DE	M_BAT	DE	A_Peasn	tonnes	0.5559770966865003
DE	M_BAT	DE	A_Peasy	tonnes	2.7100629220087704
DE	M_BAT	DE	A_Pigs	tonnes	61.79695745008893
DE	M_BAT	DE	A_Plums	tonnes	0.6634451521911914
DE	M_BAT	DE	A_Poleggs	tonnes	6.850946815602992
DE	M_BAT	DE	A_Poppd	tonnes	0.1793225737696279
DE	M_BAT	DE	A_Pork_proc	tonnes	2.318653981942586
DE	M_BAT	DE	A_Pork_saus	tonnes	1.9677316226184007
DE	M_BAT	DE	A_Potas	tonnes	86.89238303845458
DE	M_BAT	DE	A_Potato_flour	tonnes	3.2972759133909992
DE	M_BAT	DE	A_Potato_starch	tonnes	15.108939093718407
DE	M_BAT	DE	A_Prmilk_cow	tonnes	302.03084436710844
DE	M_BAT	DE	A_Pulses_flour	tonnes	0.46171444244927995
DE	M_BAT	DE	A_Pulss	tonnes	0.383348218315002
DE	M_BAT	DE	A_Pumps	tonnes	1.457491437471325
DE	M_BAT	DE	A_RATV_c	tonnes	9508.456644614673
DE	M_BAT	DE	A_REAL_OTHER	tonnes	677.7768387904089
DE	M_BAT	DE	A_REFN	tonnes	243.65321769366898
DE	M_BAT	DE	A_REPAIR	tonnes	1412.7211307053346
DE	M_BAT	DE	A_REP_INST	tonnes	28800.120810783075
DE	M_BAT	DE	A_RESERCH	tonnes	1697.8973702823469
DE	M_BAT	DE	A_RES_CARE|A_SOWO	tonnes	1058.0675861246482
DE	M_BAT	DE	A_RUBP_01_RES	tonnes	1457.6252259656835
DE	M_BAT	DE	A_Raiss	tonnes	0.042289647727773445
DE	M_BAT	DE	A_Raped	tonnes	37.0340360025368
DE	M_BAT	DE	A_Rasps	tonnes	0.24498176870773894
DE	M_BAT	DE	A_Rice_flour	tonnes	0.35677113484116363
DE	M_BAT	DE	A_Rice_husk	tonnes	0.43684387001578945
DE	M_BAT	DE	A_Rice_milhusk	tonnes	1.2517759614944217
DE	M_BAT	DE	A_Rice_starch	tonnes	1.181366591973834
DE	M_BAT	DE	A_Roscoff	tonnes	12.176501707715149
DE	M_BAT	DE	A_Rye_flour	tonnes	14.791821660316977
DE	M_BAT	DE	A_Ryee	tonnes	25.72193074874058
DE	M_BAT	DE	A_SDCL	tonnes	119.4205994539492
DE	M_BAT	DE	A_SE_biog	tonnes	1308.1028475728972
DE	M_BAT	DE	A_SHEET_PAPLAL	tonnes	25.073023325572834
DE	M_BAT	DE	A_SPORT	tonnes	22.121263548188523
DE	M_BAT	DE	A_STEL	tonnes	2288.330042070196
DE	M_BAT	DE	A_STEW	tonnes	2657.527193824921
DE	M_BAT	DE	A_STON	tonnes	187.81772396378096
DE	M_BAT	DE	A_Sheep	tonnes	0.7304196147527342
DE	M_BAT	DE	A_Skim_ted	tonnes	0.9680845014468024
DE	M_BAT	DE	A_Soybs	tonnes	0.7149286368825899
DE	M_BAT	DE	A_Spinh	tonnes	0.9528135168404479
DE	M_BAT	DE	A_Stras	tonnes	1.5624402855164923
DE	M_BAT	DE	A_Sugar	tonnes	85.82282712588845
DE	M_BAT	DE	A_Sugat	tonnes	218.03213233489842
DE	M_BAT	DE	A_Sunfd	tonnes	0.6423382833542335
DE	M_BAT	DE	A_TAUX	tonnes	2298.8833437159315
DE	M_BAT	DE	A_TDMO	tonnes	5987.3415434775025
DE	M_BAT	DE	A_TDRT	tonnes	1722.9749395734818
DE	M_BAT	DE	A_TDWH	tonnes	2718.4279125330736
DE	M_BAT	DE	A_TELEC	tonnes	4273.498189989793
DE	M_BAT	DE	A_TETRA_PP	tonnes	63.114115007553586
DE	M_BAT	DE	A_TETRA_PPA	tonnes	13.898315190862396
DE	M_BAT	DE	A_TEXT	tonnes	80.14349438993922
DE	M_BAT	DE	A_TE_RECY	tonnes	177.761226868763
DE	M_BAT	DE	A_TLAND_ALL	tonnes	3963.6853524088006
DE	M_BAT	DE	A_TOBC	tonnes	6.044526039147592
DE	M_BAT	DE	A_Tobac	tonnes	0.2612739223539008
DE	M_BAT	DE	A_Tomas	tonnes	1.091679576350623
DE	M_BAT	DE	A_Trite	tonnes	19.479754444601113
DE	M_BAT	DE	A_Turkeys	tonnes	4.52587473663155
DE	M_BAT	DE	A_Vegeh	tonnes	0.23458508621045374
DE	M_BAT	DE	A_Vegfats	tonnes	10.322372843200526
DE	M_BAT	DE	A_Vegleg_nes	tonnes	0.19385229199503895
DE	M_BAT	DE	A_WATR	tonnes	299.29366190020403
DE	M_BAT	DE	A_WOOL	tonnes	0.3652844184011536
DE	M_BAT	DE	A_Wafes	tonnes	5.176875197291328
DE	M_BAT	DE	A_Walnl	tonnes	0.44355634197802585
DE	M_BAT	DE	A_Wheat	tonnes	197.09892955327314
DE	M_BAT	DE	A_Whflour	tonnes	12.344781928082394
DE	M_BAT	DE	A_Whol_sed	tonnes	7.6430917195154935
DE	M_BAT	DE	A_Whol_ted	tonnes	8.238978095520022
DE	M_BAT	DE	A_Wine	tonnes	12.378522562292055
DE	M_BAT	DE	A_Yoght	tonnes	16.462320594044886
DE	M_BAT	DE	A_Yoght_add	tonnes	24.721082761859506
DE	M_BAT	DE	A_auto	tonnes	78408.49683377321
DE	M_BAT	DE	A_meat_game	tonnes	1.6809006881254815
DE	M_BAT	DE	A_meat_goose	tonnes	0.2926779116984105
DE	M_BAT	DE	A_meat_horse	tonnes	0.24740315067642474
DE	M_BAT	DE	A_oFru_ston	tonnes	0.2140858144751235
DE	M_BAT	DE	A_oVege_fresh	tonnes	3.6119553956145
