account_id	account_type	row_sum	column_sum	gap
IND_FR_REC_EE	industry	101.53953589065223	101.53953589065229	-5.684341886080802e-14
IND_FR_INC_EE	industry	84.68646410934775	84.68646410934774	1.4210854715202004e-14
IND_FR_CONSTRUCTION	industry	289916.7	289916.69999999984	1.7462298274040222e-10
IND_FR_UTIL_WASTE	industry	135274.674	135274.67399999994	5.820766091346741e-11
IND_FR_TRADE	industry	386911.73000000016	386911.7300000004	-2.3283064365386963e-10
IND_FR_TRANSPORT	industry	198857.00000000003	198857.0000000001	-5.820766091346741e-11
IND_FR_OTHER_MANUFACTURING	industry	444168.0700000001	444168.06999999983	2.9103830456733704e-10
IND_FR_OTHER_SERVICES	industry	1.5146428100000008e6	1.5146428100000015e6	-6.984919309616089e-10
IND_FR_PUBLIC_SOCIAL	industry	594376.9929999998	594376.9929999998	0.0
FAC_FR_LAB	factor	1.1649928520000004e6	1.1649928520000002e6	2.3283064365386963e-10
FAC_FR_CAP	factor	767962.6000000001	767962.6000000002	-1.1641532182693481e-10
INS_FR_HH	institution	1.8855431390000004e6	1.8855431390000002e6	2.3283064365386963e-10
INS_FR_GOV	institution	537110.9213259956	537110.9213259958	-2.3283064365386963e-10
INS_FR_INV	institution	865213.3370108744	865213.3370108751	-6.984919309616089e-10
EXT_FR_EXT	external	276695.09044292814	276695.0904429281	5.820766091346741e-11
IND_IT_AGRI_FOOD	industry	191742.0879999999	191742.088	-8.731149137020111e-11
IND_IT_EXTRACTIVE	industry	7790.598999999996	7790.599000000001	-5.4569682106375694e-12
IND_IT_BASIC_METALS	industry	50620.098999999944	50620.09899999998	-3.637978807091713e-11
IND_IT_METAL_COMPONENTS	industry	81294.49400000004	81294.49400000002	1.4551915228366852e-11
IND_IT_NEW_ELMA	industry	27682.199299999975	27682.199300000015	-4.001776687800884e-11
IND_IT_NEW_OFMA	industry	3391.756026459931	3391.75602645993	9.094947017729282e-13
IND_IT_NEW_RATV	industry	11810.072573540063	11810.072573540076	-1.2732925824820995e-11
IND_IT_REP_ELMA	industry	25.0547252004522	25.054725200452204	-3.552713678800501e-15
IND_IT_REP_OFMA	industry	6.24339843758561	6.2433984375856095	8.881784197001252e-16
IND_IT_REP_RATV	industry	21.73947302759625	21.739473027596254	-3.552713678800501e-15
IND_IT_REF_ELMA	industry	2750.724753845667	2750.724753845672	-5.002220859751105e-12
IND_IT_REF_OFMA	industry	320.6558941319034	320.6558941319035	-1.1368683772161603e-13
IND_IT_REF_RATV	industry	1116.5217519444407	1116.5217519444427	-2.0463630789890885e-12
IND_IT_REU_ELMA	industry	778.8822668914739	778.8822668914738	1.1368683772161603e-13
IND_IT_REU_OFMA	industry	96.18544643841581	96.1854464384157	1.1368683772161603e-13
IND_IT_REU_RATV	industry	334.91710314484834	334.9171031448483	5.684341886080802e-14
IND_IT_REC_EE	industry	278.21619224380515	278.2161922438052	-5.684341886080802e-14
IND_IT_INC_EE	industry	128.6287721826212	128.62877218262122	-2.842170943040401e-14
IND_IT_CONSTRUCTION	industry	184000.389	184000.38900000002	-2.9103830456733704e-11
IND_IT_UTIL_WASTE	industry	111473.9470355735	111473.94703557361	-1.1641532182693481e-10
IND_IT_TRADE	industry	332329.751932762	332329.75193276216	-1.7462298274040222e-10
