product	origin	destination	use_kind	use_target	value_meur
AGRI_FOOD	DE	DE	fixed_investment	INS_DE_INV	1169.4796724316159
AGRI_FOOD	DE	DE	government	INS_DE_GOV	913.1151901707
AGRI_FOOD	DE	DE	household	INS_DE_HH	47.63616087666754
AGRI_FOOD	DE	DE	household	INS_DE_HH	97078.90997872273
AGRI_FOOD	DE	DE	intermediate	IND_DE_AGRI_FOOD	52191.17015697147
AGRI_FOOD	DE	DE	intermediate	IND_DE_BASIC_METALS	76.03548724552651
AGRI_FOOD	DE	DE	intermediate	IND_DE_CONSTRUCTION	363.7210005349537
AGRI_FOOD	DE	DE	intermediate	IND_DE_EXTRACTIVE	42.9029264824819
AGRI_FOOD	DE	DE	intermediate	IND_DE_INC_EE	0.09015047011781423
AGRI_FOOD	DE	DE	intermediate	IND_DE_METAL_COMPONENTS	82.99720512214206
AGRI_FOOD	DE	DE	intermediate	IND_DE_NEW_ELMA	63.65622010244644
AGRI_FOOD	DE	DE	intermediate	IND_DE_NEW_OFMA	0.0019314590183473102
AGRI_FOOD	DE	DE	intermediate	IND_DE_NEW_RATV	64.144712569071
AGRI_FOOD	DE	DE	intermediate	IND_DE_OTHER_MANUFACTURING	4638.544750384232
AGRI_FOOD	DE	DE	intermediate	IND_DE_OTHER_SERVICES	12179.744813580943
AGRI_FOOD	DE	DE	intermediate	IND_DE_PUBLIC_SOCIAL	9633.413454782225
AGRI_FOOD	DE	DE	intermediate	IND_DE_REC_EE	0.24273447469445072
AGRI_FOOD	DE	DE	intermediate	IND_DE_REF_ELMA	5.819398267244795
AGRI_FOOD	DE	DE	intermediate	IND_DE_REF_RATV	5.472407567217434
AGRI_FOOD	DE	DE	intermediate	IND_DE_REP_ELMA	0.027205087125706164
AGRI_FOOD	DE	DE	intermediate	IND_DE_REP_RATV	0.06854933258343499
AGRI_FOOD	DE	DE	intermediate	IND_DE_REU_ELMA	2.5104564274511505
AGRI_FOOD	DE	DE	intermediate	IND_DE_REU_RATV	3.326116898089559
AGRI_FOOD	DE	DE	intermediate	IND_DE_TRADE	327.43298280278253
AGRI_FOOD	DE	DE	intermediate	IND_DE_TRANSPORT	683.5080160662492
AGRI_FOOD	DE	DE	intermediate	IND_DE_UTIL_WASTE	227.71265903368774
AGRI_FOOD	DE	DE	inventory_change	INV_CHANGE_DE_AGRI_FOOD	5227.590332925769
AGRI_FOOD	DE	FR	fixed_investment	INS_FR_INV	26.391980103032164
AGRI_FOOD	DE	FR	government	INS_FR_GOV	11.841461992849657
AGRI_FOOD	DE	FR	household	INS_FR_HH	2884.5071427898342
AGRI_FOOD	DE	FR	intermediate	IND_FR_AGRI_FOOD	680.213011209804
AGRI_FOOD	DE	FR	intermediate	IND_FR_BASIC_METALS	3.0861977930017805
AGRI_FOOD	DE	FR	intermediate	IND_FR_CONSTRUCTION	24.009986262307017
AGRI_FOOD	DE	FR	intermediate	IND_FR_EXTRACTIVE	0.8413524017477225
AGRI_FOOD	DE	FR	intermediate	IND_FR_INC_EE	0.0033758941768927365
AGRI_FOOD	DE	FR	intermediate	IND_FR_METAL_COMPONENTS	4.906840525073107
AGRI_FOOD	DE	FR	intermediate	IND_FR_NEW_ELMA	1.9574191484132872
AGRI_FOOD	DE	FR	intermediate	IND_FR_NEW_RATV	1.6344299298276572
AGRI_FOOD	DE	FR	intermediate	IND_FR_OTHER_MANUFACTURING	122.72765475159237
AGRI_FOOD	DE	FR	intermediate	IND_FR_OTHER_SERVICES	499.00003679456034
AGRI_FOOD	DE	FR	intermediate	IND_FR_PUBLIC_SOCIAL	117.52978998913748
AGRI_FOOD	DE	FR	intermediate	IND_FR_REC_EE	0.004074580280465727
AGRI_FOOD	DE	FR	intermediate	IND_FR_REF_ELMA	0.30064616021102175
AGRI_FOOD	DE	FR	intermediate	IND_FR_REF_RATV	0.3211316043347637
AGRI_FOOD	DE	FR	intermediate	IND_FR_REP_ELMA	0.0022601345085056066
AGRI_FOOD	DE	FR	intermediate	IND_FR_REP_RATV	0.0023139634956488883
AGRI_FOOD	DE	FR	intermediate	IND_FR_REU_ELMA	0.05371507612996709
AGRI_FOOD	DE	FR	intermediate	IND_FR_REU_RATV	0.05046473060860626
AGRI_FOOD	DE	FR	intermediate	IND_FR_TRADE	48.21072138493343
AGRI_FOOD	DE	FR	intermediate	IND_FR_TRANSPORT	14.300719151048728
AGRI_FOOD	DE	FR	intermediate	IND_FR_UTIL_WASTE	7.748300918075135
AGRI_FOOD	DE	FR	inventory_change	INV_CHANGE_FR_AGRI_FOOD	71.66547106478741
AGRI_FOOD	DE	IT	fixed_investment	INS_IT_INV	16.043384381759612
AGRI_FOOD	DE	IT	government	INS_IT_GOV	0.43649444575659685
AGRI_FOOD	DE	IT	household	INS_IT_HH	1870.2713970052969
AGRI_FOOD	DE	IT	intermediate	IND_IT_AGRI_FOOD	2117.8204668298968
AGRI_FOOD	DE	IT	intermediate	IND_IT_BASIC_METALS	2.3710347727695207
AGRI_FOOD	DE	IT	intermediate	IND_IT_CONSTRUCTION	2.2720122734631243
AGRI_FOOD	DE	IT	intermediate	IND_IT_EXTRACTIVE	0.726433366784462
AGRI_FOOD	DE	IT	intermediate	IND_IT_INC_EE	0.0014264254899522912
AGRI_FOOD	DE	IT	intermediate	IND_IT_METAL_COMPONENTS	1.7018205099186399
AGRI_FOOD	DE	IT	intermediate	IND_IT_NEW_ELMA	1.3475329967912537
AGRI_FOOD	DE	IT	intermediate	IND_IT_NEW_OFMA	0.388679857286898
AGRI_FOOD	DE	IT	intermediate	IND_IT_NEW_RATV	1.3683840990251042
AGRI_FOOD	DE	IT	intermediate	IND_IT_OTHER_MANUFACTURING	343.2809076192274
AGRI_FOOD	DE	IT	intermediate	IND_IT_OTHER_SERVICES	38.75586522570726
AGRI_FOOD	DE	IT	intermediate	IND_IT_PUBLIC_SOCIAL	2.662870600865648
AGRI_FOOD	DE	IT	intermediate	IND_IT_REC_EE	0.00326691376656695
AGRI_FOOD	DE	IT	intermediate	IND_IT_REF_ELMA	0.5651963263017273
AGRI_FOOD	DE	IT	intermediate	IND_IT_REF_OFMA	0.06071087310822962
AGRI_FOOD	DE	IT	intermediate	IND_IT_REF_RATV	0.2329422961189608
AGRI_FOOD	DE	IT	intermediate	IND_IT_REU_ELMA	0.012128662618097774
AGRI_FOOD	DE	IT	intermediate	IND_IT_REU_OFMA	0.0012039035273229074
AGRI_FOOD	DE	IT	intermediate	IND_IT_REU_RATV	0.004612781342237585
AGRI_FOOD	DE	IT	intermediate	IND_IT_TRADE	37.73900082217892
AGRI_FOOD	DE	IT	intermediate	IND_IT_TRANSPORT	17.110086147236228
AGRI_FOOD	DE	IT	intermediate	IND_IT_UTIL_WASTE	21.661998442980696
AGRI_FOOD	DE	IT	inventory_change	INV_CHANGE_IT_AGRI_FOOD	17.025712721508064
AGRI_FOOD	DE	PL	fixed_investment	INS_PL_INV	10.197678684910594
AGRI_FOOD	DE	PL	government	INS_PL_GOV	0.32615565808572805
AGRI_FOOD	DE	PL	household	INS_PL_HH	0.1575030559444921
AGRI_FOOD	DE	PL	household	INS_PL_HH	1574.6267938320013
AGRI_FOOD	DE	PL	intermediate	IND_PL_AGRI_FOOD	907.3410185424044
AGRI_FOOD	DE	PL	intermediate	IND_PL_BASIC_METALS	0.412255354948359
AGRI_FOOD	DE	PL	intermediate	IND_PL_CONSTRUCTION	5.413492243752514
AGRI_FOOD	DE	PL	intermediate	IND_PL_EXTRACTIVE	0.5480062201654323
AGRI_FOOD	DE	PL	intermediate	IND_PL_INC_EE	0.003053812215196448
AGRI_FOOD	DE	PL	intermediate	IND_PL_METAL_COMPONENTS	0.9451325991605998
AGRI_FOOD	DE	PL	intermediate	IND_PL_NEW_ELMA	0.9875277693889384
AGRI_FOOD	DE	PL	intermediate	IND_PL_NEW_OFMA	0.008078143799619835
AGRI_FOOD	DE	PL	intermediate	IND_PL_NEW_RATV	0.34566196755869466
AGRI_FOOD	DE	PL	intermediate	IND_PL_OTHER_MANUFACTURING	63.774825519946816
AGRI_FOOD	DE	PL	intermediate	IND_PL_OTHER_SERVICES	95.103885705312
AGRI_FOOD	DE	PL	intermediate	IND_PL_PUBLIC_SOCIAL	21.952366864175485
AGRI_FOOD	DE	PL	intermediate	IND_PL_REC_EE	0.0017666520398258794
AGRI_FOOD	DE	PL	intermediate	IND_PL_REF_ELMA	0.4493787171912326
AGRI_FOOD	DE	PL	intermediate	IND_PL_REF_OFMA	0.004668033593970972
AGRI_FOOD	DE	PL	intermediate	IND_PL_REF_RATV	0.5946268921685466
AGRI_FOOD	DE	PL	intermediate	IND_PL_REP_ELMA	0.0003348240379435493
AGRI_FOOD	DE	PL	intermediate	IND_PL_REU_ELMA	0.2169929065445608
AGRI_FOOD	DE	PL	intermediate	IND_PL_REU_OFMA	9.16014969989987e-6
AGRI_FOOD	DE	PL	intermediate	IND_PL_REU_RATV	0.16556819712693782
AGRI_FOOD	DE	PL	intermediate	IND_PL_TRADE	58.11769461566656
AGRI_FOOD	DE	PL	intermediate	IND_PL_TRANSPORT	4.174707092338629
AGRI_FOOD	DE	PL	intermediate	IND_PL_UTIL_WASTE	5.244294201196926
AGRI_FOOD	DE	PL	inventory_change	INV_CHANGE_PL_AGRI_FOOD	35.3840781091874
AGRI_FOOD	DE	REU	fixed_investment	INS_REU_INV	173.67954867378936
AGRI_FOOD	DE	REU	government	INS_REU_GOV	12.999571234096994
AGRI_FOOD	DE	REU	household	INS_REU_HH	0.5636492054873332
AGRI_FOOD	DE	REU	household	INS_REU_HH	15877.584874362356
AGRI_FOOD	DE	REU	intermediate	IND_REU_AGRI_FOOD	7869.213602592565
AGRI_FOOD	DE	REU	intermediate	IND_REU_BASIC_METALS	11.651206799194544
AGRI_FOOD	DE	REU	intermediate	IND_REU_CONSTRUCTION	44.32539225149253
AGRI_FOOD	DE	REU	intermediate	IND_REU_EXTRACTIVE	5.724738785385429
AGRI_FOOD	DE	REU	intermediate	IND_REU_INC_EE	0.10404861351682355
AGRI_FOOD	DE	REU	intermediate	IND_REU_METAL_COMPONENTS	11.895763328825666
AGRI_FOOD	DE	REU	intermediate	IND_REU_NEW_ELMA	8.509639884527205
AGRI_FOOD	DE	REU	intermediate	IND_REU_NEW_OFMA	0.9549296228190958
AGRI_FOOD	DE	REU	intermediate	IND_REU_NEW_RATV	17.10714649734836
AGRI_FOOD	DE	REU	intermediate	IND_REU_OTHER_MANUFACTURING	900.0412600791578
AGRI_FOOD	DE	REU	intermediate	IND_REU_OTHER_SERVICES	2625.536406410105
AGRI_FOOD	DE	REU	intermediate	IND_REU_PUBLIC_SOCIAL	427.096158049229
AGRI_FOOD	DE	REU	intermediate	IND_REU_REC_EE	0.024042467696163975
AGRI_FOOD	DE	REU	intermediate	IND_REU_REF_ELMA	2.4246628320900436
AGRI_FOOD	DE	REU	intermediate	IND_REU_REF_OFMA	0.381511003867045
AGRI_FOOD	DE	REU	intermediate	IND_REU_REF_RATV	6.90516881945088
AGRI_FOOD	DE	REU	intermediate	IND_REU_REP_ELMA	0.0017413201271042477
AGRI_FOOD	DE	REU	intermediate	IND_REU_REP_OFMA	0.0001398424700222677
AGRI_FOOD	DE	REU	intermediate	IND_REU_REP_RATV	0.005587782229935495
AGRI_FOOD	DE	REU	intermediate	IND_REU_REU_ELMA	0.3708969272359506
AGRI_FOOD	DE	REU	intermediate	IND_REU_REU_OFMA	0.03179623732760572
AGRI_FOOD	DE	REU	intermediate	IND_REU_REU_RATV	0.7090942119304573
AGRI_FOOD	DE	REU	intermediate	IND_REU_TRADE	262.94946393386095
AGRI_FOOD	DE	REU	intermediate	IND_REU_TRANSPORT	69.38531323325705
AGRI_FOOD	DE	REU	intermediate	IND_REU_UTIL_WASTE	80.72030354667704
AGRI_FOOD	DE	REU	inventory_change	INV_CHANGE_REU_AGRI_FOOD	99.43955180791984
AGRI_FOOD	DE	ROW	fixed_investment	ROW_P51G	205.91565258497647
AGRI_FOOD	DE	ROW	government	ROW_P3_S13	180.09234526674882
AGRI_FOOD	DE	ROW	household	ROW_P3_S14	6464.372726318987
AGRI_FOOD	DE	ROW	household	ROW_P3_S15	3.7490502472567755
AGRI_FOOD	DE	ROW	intermediate	ROW_AGRI_FOOD	2728.213276662072
AGRI_FOOD	DE	ROW	intermediate	ROW_BASIC_METALS	19.75682552009802
AGRI_FOOD	DE	ROW	intermediate	ROW_CONSTRUCTION	52.79831470864155
AGRI_FOOD	DE	ROW	intermediate	ROW_EXTRACTIVE	15.046309036036524
AGRI_FOOD	DE	ROW	intermediate	ROW_INC_EE	0.013789239139757369
AGRI_FOOD	DE	ROW	intermediate	ROW_METAL_COMPONENTS	8.869576170765994
AGRI_FOOD	DE	ROW	intermediate	ROW_NEW_ELMA	9.287059764471262
AGRI_FOOD	DE	ROW	intermediate	ROW_NEW_OFMA	4.261790607534302
AGRI_FOOD	DE	ROW	intermediate	ROW_NEW_RATV	15.369406011819667
AGRI_FOOD	DE	ROW	intermediate	ROW_OTHER_MANUFACTURING	523.3465714911542
AGRI_FOOD	DE	ROW	intermediate	ROW_OTHER_SERVICES	912.225850316812
AGRI_FOOD	DE	ROW	intermediate	ROW_PUBLIC_SOCIAL	264.96738756486565
AGRI_FOOD	DE	ROW	intermediate	ROW_REF_ELMA	1.2517905114834789
AGRI_FOOD	DE	ROW	intermediate	ROW_REF_OFMA	0.435775945365139
AGRI_FOOD	DE	ROW	intermediate	ROW_REF_RATV	1.5893095472815837
AGRI_FOOD	DE	ROW	intermediate	ROW_REP_ELMA	0.0038332020611286043
AGRI_FOOD	DE	ROW	intermediate	ROW_REP_OFMA	0.002345844591942903
AGRI_FOOD	DE	ROW	intermediate	ROW_REP_RATV	0.008973199040221116
AGRI_FOOD	DE	ROW	intermediate	ROW_REU_ELMA	0.2652486190954347
AGRI_FOOD	DE	ROW	intermediate	ROW_REU_OFMA	0.10556149283330117
AGRI_FOOD	DE	ROW	intermediate	ROW_REU_RATV	0.40045419200109084
AGRI_FOOD	DE	ROW	intermediate	ROW_TRADE	130.18418278753035
AGRI_FOOD	DE	ROW	intermediate	ROW_TRANSPORT	37.654508621883124
AGRI_FOOD	DE	ROW	intermediate	ROW_UTIL_WASTE	16.5708767070119
AGRI_FOOD	DE	ROW	inventory_change	ROW_P5M	23.111655102946784
AGRI_FOOD	DE	SK	fixed_investment	INS_SK_INV	8.81230228265444
AGRI_FOOD	DE	SK	government	INS_SK_GOV	0.35297108242797137
AGRI_FOOD	DE	SK	household	INS_SK_HH	386.2965071377375
AGRI_FOOD	DE	SK	intermediate	IND_SK_AGRI_FOOD	72.66889852341095
AGRI_FOOD	DE	SK	intermediate	IND_SK_BASIC_METALS	0.1062661566814938
AGRI_FOOD	DE	SK	intermediate	IND_SK_CONSTRUCTION	0.4320397162983286
AGRI_FOOD	DE	SK	intermediate	IND_SK_EXTRACTIVE	0.02296247945531988
AGRI_FOOD	DE	SK	intermediate	IND_SK_METAL_COMPONENTS	0.44150930940775074
AGRI_FOOD	DE	SK	intermediate	IND_SK_NEW_ELMA	0.3033950164988613
AGRI_FOOD	DE	SK	intermediate	IND_SK_NEW_RATV	0.21063175126428216
AGRI_FOOD	DE	SK	intermediate	IND_SK_OTHER_MANUFACTURING	14.724517108807927
AGRI_FOOD	DE	SK	intermediate	IND_SK_OTHER_SERVICES	17.884197288344733
AGRI_FOOD	DE	SK	intermediate	IND_SK_PUBLIC_SOCIAL	4.1858214890787355
AGRI_FOOD	DE	SK	intermediate	IND_SK_REF_ELMA	0.1573452884731068
AGRI_FOOD	DE	SK	intermediate	IND_SK_REF_RATV	0.2565649749181468
AGRI_FOOD	DE	SK	intermediate	IND_SK_REU_ELMA	0.05398634373650331
AGRI_FOOD	DE	SK	intermediate	IND_SK_REU_RATV	0.08460591836191803
AGRI_FOOD	DE	SK	intermediate	IND_SK_TRADE	4.734227892891585
AGRI_FOOD	DE	SK	intermediate	IND_SK_TRANSPORT	0.3094102436129389
AGRI_FOOD	DE	SK	intermediate	IND_SK_UTIL_WASTE	0.4678197370035618
AGRI_FOOD	DE	SK	inventory_change	INV_CHANGE_SK_AGRI_FOOD	-0.6589322004098445
AGRI_FOOD	FR	DE	fixed_investment	INS_DE_INV	1.2329885171144959
AGRI_FOOD	FR	DE	government	INS_DE_GOV	5.952485123807343
AGRI_FOOD	FR	DE	household	INS_DE_HH	2169.7165041667376
AGRI_FOOD	FR	DE	intermediate	IND_DE_AGRI_FOOD	1064.4736609121635
AGRI_FOOD	FR	DE	intermediate	IND_DE_METAL_COMPONENTS	0.05098307612368805
AGRI_FOOD	FR	DE	intermediate	IND_DE_NEW_ELMA	0.026765381476191674
AGRI_FOOD	FR	DE	intermediate	IND_DE_NEW_RATV	0.08671093631268928
AGRI_FOOD	FR	DE	intermediate	IND_DE_OTHER_MANUFACTURING	68.69084488253272
AGRI_FOOD	FR	DE	intermediate	IND_DE_OTHER_SERVICES	207.9701281841551
AGRI_FOOD	FR	DE	intermediate	IND_DE_PUBLIC_SOCIAL	150.11166684225012
AGRI_FOOD	FR	DE	intermediate	IND_DE_TRADE	0.008143428557929714
AGRI_FOOD	FR	DE	intermediate	IND_DE_TRANSPORT	13.066249433807448
AGRI_FOOD	FR	DE	intermediate	IND_DE_UTIL_WASTE	0.15222059762067106
AGRI_FOOD	FR	DE	inventory_change	INV_CHANGE_DE_AGRI_FOOD	149.982836203816
AGRI_FOOD	FR	FR	fixed_investment	INS_FR_INV	750.8124513676518
AGRI_FOOD	FR	FR	government	INS_FR_GOV	132.22335480810654
AGRI_FOOD	FR	FR	household	INS_FR_HH	82243.94674583884
AGRI_FOOD	FR	FR	intermediate	IND_FR_AGRI_FOOD	68974.33981550844
AGRI_FOOD	FR	FR	intermediate	IND_FR_BASIC_METALS	37.70977140515896
AGRI_FOOD	FR	FR	intermediate	IND_FR_CONSTRUCTION	477.76726798438415
AGRI_FOOD	FR	FR	intermediate	IND_FR_EXTRACTIVE	20.059079334761922
AGRI_FOOD	FR	FR	intermediate	IND_FR_INC_EE	0.23500009277624814
AGRI_FOOD	FR	FR	intermediate	IND_FR_METAL_COMPONENTS	54.13969904360848
AGRI_FOOD	FR	FR	intermediate	IND_FR_NEW_ELMA	18.351500327529763
AGRI_FOOD	FR	FR	intermediate	IND_FR_NEW_RATV	20.02400412140688
AGRI_FOOD	FR	FR	intermediate	IND_FR_OTHER_MANUFACTURING	3791.5421924281395
AGRI_FOOD	FR	FR	intermediate	IND_FR_OTHER_SERVICES	22433.040695658823
AGRI_FOOD	FR	FR	intermediate	IND_FR_PUBLIC_SOCIAL	4751.806538810382
AGRI_FOOD	FR	FR	intermediate	IND_FR_REC_EE	0.2838544152168399
AGRI_FOOD	FR	FR	intermediate	IND_FR_REF_ELMA	9.325731508156958
AGRI_FOOD	FR	FR	intermediate	IND_FR_REF_RATV	9.602812361746262
AGRI_FOOD	FR	FR	intermediate	IND_FR_REP_ELMA	0.06313834251902734
AGRI_FOOD	FR	FR	intermediate	IND_FR_REP_RATV	0.06482385782517969
AGRI_FOOD	FR	FR	intermediate	IND_FR_REU_ELMA	1.9420713615233518
AGRI_FOOD	FR	FR	intermediate	IND_FR_REU_RATV	1.8463320706726123
AGRI_FOOD	FR	FR	intermediate	IND_FR_TRADE	1491.4032742206227
AGRI_FOOD	FR	FR	intermediate	IND_FR_TRANSPORT	425.62315220690175
AGRI_FOOD	FR	FR	intermediate	IND_FR_UTIL_WASTE	137.96011248908846
AGRI_FOOD	FR	FR	inventory_change	INV_CHANGE_FR_AGRI_FOOD	2295.538955268017
AGRI_FOOD	FR	IT	fixed_investment	INS_IT_INV	14.410485180460299
AGRI_FOOD	FR	IT	household	INS_IT_HH	1590.2305570945227
AGRI_FOOD	FR	IT	intermediate	IND_IT_AGRI_FOOD	2310.4906261384967
AGRI_FOOD	FR	IT	intermediate	IND_IT_BASIC_METALS	0.02173524235873241
AGRI_FOOD	FR	IT	intermediate	IND_IT_CONSTRUCTION	0.6555057155710555
AGRI_FOOD	FR	IT	intermediate	IND_IT_EXTRACTIVE	0.4332838724888155
AGRI_FOOD	FR	IT	intermediate	IND_IT_METAL_COMPONENTS	0.017017071818982325
AGRI_FOOD	FR	IT	intermediate	IND_IT_NEW_OFMA	1.1086042314088171
AGRI_FOOD	FR	IT	intermediate	IND_IT_NEW_RATV	3.8747152078831832
AGRI_FOOD	FR	IT	intermediate	IND_IT_OTHER_MANUFACTURING	286.5012982965899
AGRI_FOOD	FR	IT	intermediate	IND_IT_OTHER_SERVICES	28.627816177331916
AGRI_FOOD	FR	IT	intermediate	IND_IT_PUBLIC_SOCIAL	0.4736873391715818
AGRI_FOOD	FR	IT	intermediate	IND_IT_REF_ELMA	0.3688042023295848
AGRI_FOOD	FR	IT	intermediate	IND_IT_REF_OFMA	0.03839920403647615
AGRI_FOOD	FR	IT	intermediate	IND_IT_REF_RATV	0.15470853436538348
AGRI_FOOD	FR	IT	intermediate	IND_IT_TRADE	25.204284134616856
AGRI_FOOD	FR	IT	intermediate	IND_IT_TRANSPORT	10.17824780906414
AGRI_FOOD	FR	IT	intermediate	IND_IT_UTIL_WASTE	14.01934951947424
AGRI_FOOD	FR	IT	inventory_change	INV_CHANGE_IT_AGRI_FOOD	87.99777663169603
AGRI_FOOD	FR	PL	fixed_investment	INS_PL_INV	0.658998024102256
AGRI_FOOD	FR	PL	household	INS_PL_HH	0.008015674508953076
AGRI_FOOD	FR	PL	household	INS_PL_HH	211.0896698449281
AGRI_FOOD	FR	PL	intermediate	IND_PL_AGRI_FOOD	130.876109229274
AGRI_FOOD	FR	PL	intermediate	IND_PL_CONSTRUCTION	0.293578035290879
AGRI_FOOD	FR	PL	intermediate	IND_PL_EXTRACTIVE	0.04161728345390119
AGRI_FOOD	FR	PL	intermediate	IND_PL_METAL_COMPONENTS	0.017479142221377333
AGRI_FOOD	FR	PL	intermediate	IND_PL_NEW_ELMA	0.027295216441263252
AGRI_FOOD	FR	PL	intermediate	IND_PL_OTHER_MANUFACTURING	7.748996271639011
AGRI_FOOD	FR	PL	intermediate	IND_PL_OTHER_SERVICES	11.743135134125316
AGRI_FOOD	FR	PL	intermediate	IND_PL_PUBLIC_SOCIAL	2.6772682595463135
AGRI_FOOD	FR	PL	intermediate	IND_PL_REF_ELMA	0.040720476889491555
AGRI_FOOD	FR	PL	intermediate	IND_PL_REF_RATV	0.05818905662123198
AGRI_FOOD	FR	PL	intermediate	IND_PL_REU_ELMA	0.02003072274415673
AGRI_FOOD	FR	PL	intermediate	IND_PL_REU_RATV	0.013354764987821871
AGRI_FOOD	FR	PL	intermediate	IND_PL_TRADE	6.807383326896743
AGRI_FOOD	FR	PL	intermediate	IND_PL_TRANSPORT	0.21221451339501574
AGRI_FOOD	FR	PL	intermediate	IND_PL_UTIL_WASTE	0.9664592286502728
AGRI_FOOD	FR	PL	inventory_change	INV_CHANGE_PL_AGRI_FOOD	5.576837676223095
AGRI_FOOD	FR	REU	fixed_investment	INS_REU_INV	57.15752181723523
AGRI_FOOD	FR	REU	government	INS_REU_GOV	2.0132570963444096
AGRI_FOOD	FR	REU	household	INS_REU_HH	0.16599205621579088
AGRI_FOOD	FR	REU	household	INS_REU_HH	10315.339088748204
AGRI_FOOD	FR	REU	intermediate	IND_REU_AGRI_FOOD	5414.938573538377
AGRI_FOOD	FR	REU	intermediate	IND_REU_BASIC_METALS	0.3182801971525499
AGRI_FOOD	FR	REU	intermediate	IND_REU_CONSTRUCTION	7.917426945051094
AGRI_FOOD	FR	REU	intermediate	IND_REU_EXTRACTIVE	0.8677449948555492
AGRI_FOOD	FR	REU	intermediate	IND_REU_INC_EE	0.03172992405652528
AGRI_FOOD	FR	REU	intermediate	IND_REU_METAL_COMPONENTS	2.5516841854150507
AGRI_FOOD	FR	REU	intermediate	IND_REU_NEW_ELMA	0.3169406203160058
AGRI_FOOD	FR	REU	intermediate	IND_REU_NEW_OFMA	0.014724785304792338
AGRI_FOOD	FR	REU	intermediate	IND_REU_NEW_RATV	0.35304388195965436
AGRI_FOOD	FR	REU	intermediate	IND_REU_OTHER_MANUFACTURING	318.69852848380833
AGRI_FOOD	FR	REU	intermediate	IND_REU_OTHER_SERVICES	1305.5546341991542
AGRI_FOOD	FR	REU	intermediate	IND_REU_PUBLIC_SOCIAL	183.34214780599777
AGRI_FOOD	FR	REU	intermediate	IND_REU_REC_EE	0.0025164682176532583
AGRI_FOOD	FR	REU	intermediate	IND_REU_REF_ELMA	1.384278622880076
AGRI_FOOD	FR	REU	intermediate	IND_REU_REF_OFMA	0.2194041460679832
AGRI_FOOD	FR	REU	intermediate	IND_REU_REF_RATV	4.015257546325024
AGRI_FOOD	FR	REU	intermediate	IND_REU_REU_ELMA	0.15002614966518257
AGRI_FOOD	FR	REU	intermediate	IND_REU_REU_OFMA	0.004669666711025276
AGRI_FOOD	FR	REU	intermediate	IND_REU_REU_RATV	0.22141785884896634
AGRI_FOOD	FR	REU	intermediate	IND_REU_TRADE	133.84610062195583
AGRI_FOOD	FR	REU	intermediate	IND_REU_TRANSPORT	24.233812706886273
AGRI_FOOD	FR	REU	intermediate	IND_REU_UTIL_WASTE	25.924205615269642
AGRI_FOOD	FR	REU	inventory_change	INV_CHANGE_REU_AGRI_FOOD	72.96511940236194
AGRI_FOOD	FR	ROW	fixed_investment	ROW_P51G	85.29120626757552
AGRI_FOOD	FR	ROW	government	ROW_P3_S13	261.17220425126055
AGRI_FOOD	FR	ROW	household	ROW_P3_S14	10695.298938534588
AGRI_FOOD	FR	ROW	household	ROW_P3_S15	4.06591582604369
AGRI_FOOD	FR	ROW	intermediate	ROW_AGRI_FOOD	5084.449252678589
AGRI_FOOD	FR	ROW	intermediate	ROW_BASIC_METALS	2.8784390717303667
AGRI_FOOD	FR	ROW	intermediate	ROW_CONSTRUCTION	20.49559692677849
AGRI_FOOD	FR	ROW	intermediate	ROW_EXTRACTIVE	3.9243537233688106
AGRI_FOOD	FR	ROW	intermediate	ROW_INC_EE	0.008426831100796823
AGRI_FOOD	FR	ROW	intermediate	ROW_METAL_COMPONENTS	1.2455724112944144
AGRI_FOOD	FR	ROW	intermediate	ROW_NEW_ELMA	0.7700990640192173
AGRI_FOOD	FR	ROW	intermediate	ROW_NEW_OFMA	0.1652799980392289
AGRI_FOOD	FR	ROW	intermediate	ROW_NEW_RATV	0.6080141573726566
AGRI_FOOD	FR	ROW	intermediate	ROW_OTHER_MANUFACTURING	429.98467161585233
AGRI_FOOD	FR	ROW	intermediate	ROW_OTHER_SERVICES	1396.4354569837078
AGRI_FOOD	FR	ROW	intermediate	ROW_PUBLIC_SOCIAL	422.65766331902637
AGRI_FOOD	FR	ROW	intermediate	ROW_REF_ELMA	1.48112309736563
AGRI_FOOD	FR	ROW	intermediate	ROW_REF_OFMA	0.5106830270170004
AGRI_FOOD	FR	ROW	intermediate	ROW_REF_RATV	1.859086889948468
AGRI_FOOD	FR	ROW	intermediate	ROW_REU_ELMA	0.3789229295949726
AGRI_FOOD	FR	ROW	intermediate	ROW_REU_OFMA	0.14130377100282293
AGRI_FOOD	FR	ROW	intermediate	ROW_REU_RATV	0.5288067544552484
AGRI_FOOD	FR	ROW	intermediate	ROW_TRADE	164.20191416848135
AGRI_FOOD	FR	ROW	intermediate	ROW_TRANSPORT	14.476557855878573
AGRI_FOOD	FR	ROW	intermediate	ROW_UTIL_WASTE	10.027316008405377
AGRI_FOOD	FR	ROW	inventory_change	ROW_P5M	30.063971581174172
AGRI_FOOD	FR	SK	fixed_investment	INS_SK_INV	2.317872163942418
AGRI_FOOD	FR	SK	household	INS_SK_HH	52.63596324600045
AGRI_FOOD	FR	SK	intermediate	IND_SK_AGRI_FOOD	16.3908612075943
AGRI_FOOD	FR	SK	intermediate	IND_SK_CONSTRUCTION	0.046797996531799314
