account_id	ACT:DE:AGRI_FOOD	ACT:DE:BASIC_METALS	ACT:DE:CONSTRUCTION	ACT:DE:EXTRACTIVE	ACT:DE:INC_EE	ACT:DE:METAL_COMPONENTS	ACT:DE:NEW_ELMA	ACT:DE:NEW_OFMA	ACT:DE:NEW_RATV	ACT:DE:OTHER_MANUFACTURING	ACT:DE:OTHER_SERVICES	ACT:DE:PUBLIC_SOCIAL	ACT:DE:REC_EE	ACT:DE:REF_ELMA	ACT:DE:REF_OFMA	ACT:DE:REF_RATV	ACT:DE:REP_ELMA	ACT:DE:REP_OFMA	ACT:DE:REP_RATV	ACT:DE:REU_ELMA	ACT:DE:REU_OFMA	ACT:DE:REU_RATV	ACT:DE:TRADE	ACT:DE:TRANSPORT	ACT:DE:UTIL_WASTE	ACT:FR:AGRI_FOOD	ACT:FR:BASIC_METALS	ACT:FR:CONSTRUCTION	ACT:FR:EXTRACTIVE	ACT:FR:INC_EE	ACT:FR:METAL_COMPONENTS	ACT:FR:NEW_ELMA	ACT:FR:NEW_OFMA	ACT:FR:NEW_RATV	ACT:FR:OTHER_MANUFACTURING	ACT:FR:OTHER_SERVICES	ACT:FR:PUBLIC_SOCIAL	ACT:FR:REC_EE	ACT:FR:REF_ELMA	ACT:FR:REF_OFMA	ACT:FR:REF_RATV	ACT:FR:REP_ELMA	ACT:FR:REP_OFMA	ACT:FR:REP_RATV	ACT:FR:REU_ELMA	ACT:FR:REU_OFMA	ACT:FR:REU_RATV	ACT:FR:TRADE	ACT:FR:TRANSPORT	ACT:FR:UTIL_WASTE	ACT:IT:AGRI_FOOD	ACT:IT:BASIC_METALS	ACT:IT:CONSTRUCTION	ACT:IT:EXTRACTIVE	ACT:IT:INC_EE	ACT:IT:METAL_COMPONENTS	ACT:IT:NEW_ELMA	ACT:IT:NEW_OFMA	ACT:IT:NEW_RATV	ACT:IT:OTHER_MANUFACTURING	ACT:IT:OTHER_SERVICES	ACT:IT:PUBLIC_SOCIAL	ACT:IT:REC_EE	ACT:IT:REF_ELMA	ACT:IT:REF_OFMA	ACT:IT:REF_RATV	ACT:IT:REP_ELMA	ACT:IT:REP_OFMA	ACT:IT:REP_RATV	ACT:IT:REU_ELMA	ACT:IT:REU_OFMA	ACT:IT:REU_RATV	ACT:IT:TRADE	ACT:IT:TRANSPORT	ACT:IT:UTIL_WASTE	ACT:PL:AGRI_FOOD	ACT:PL:BASIC_METALS	ACT:PL:CONSTRUCTION	ACT:PL:EXTRACTIVE	ACT:PL:INC_EE	ACT:PL:METAL_COMPONENTS	ACT:PL:NEW_ELMA	ACT:PL:NEW_OFMA	ACT:PL:NEW_RATV	ACT:PL:OTHER_MANUFACTURING	ACT:PL:OTHER_SERVICES	ACT:PL:PUBLIC_SOCIAL	ACT:PL:REC_EE	ACT:PL:REF_ELMA	ACT:PL:REF_OFMA	ACT:PL:REF_RATV	ACT:PL:REP_ELMA	ACT:PL:REP_OFMA	ACT:PL:REP_RATV	ACT:PL:REU_ELMA	ACT:PL:REU_OFMA	ACT:PL:REU_RATV	ACT:PL:TRADE	ACT:PL:TRANSPORT	ACT:PL:UTIL_WASTE	ACT:REU:AGRI_FOOD	ACT:REU:BASIC_METALS	ACT:REU:CONSTRUCTION	ACT:REU:EXTRACTIVE	ACT:REU:INC_EE	ACT:REU:METAL_COMPONENTS	ACT:REU:NEW_ELMA	ACT:REU:NEW_OFMA	ACT:REU:NEW_RATV	ACT:REU:OTHER_MANUFACTURING	ACT:REU:OTHER_SERVICES	ACT:REU:PUBLIC_SOCIAL	ACT:REU:REC_EE	ACT:REU:REF_ELMA	ACT:REU:REF_OFMA	ACT:REU:REF_RATV	ACT:REU:REP_ELMA	ACT:REU:REP_OFMA	ACT:REU:REP_RATV	ACT:REU:REU_ELMA	ACT:REU:REU_OFMA	ACT:REU:REU_RATV	ACT:REU:TRADE	ACT:REU:TRANSPORT	ACT:REU:UTIL_WASTE	ACT:SK:AGRI_FOOD	ACT:SK:BASIC_METALS	ACT:SK:CONSTRUCTION	ACT:SK:EXTRACTIVE	ACT:SK:INC_EE	ACT:SK:METAL_COMPONENTS	ACT:SK:NEW_ELMA	ACT:SK:NEW_OFMA	ACT:SK:NEW_RATV	ACT:SK:OTHER_MANUFACTURING	ACT:SK:OTHER_SERVICES	ACT:SK:PUBLIC_SOCIAL	ACT:SK:REC_EE	ACT:SK:REF_ELMA	ACT:SK:REF_OFMA	ACT:SK:REF_RATV	ACT:SK:REP_ELMA	ACT:SK:REP_OFMA	ACT:SK:REP_RATV	ACT:SK:REU_ELMA	ACT:SK:REU_OFMA	ACT:SK:REU_RATV	ACT:SK:TRADE	ACT:SK:TRANSPORT	ACT:SK:UTIL_WASTE	COM:DE:AGRI_FOOD	COM:DE:BASIC_METALS	COM:DE:CONSTRUCTION	COM:DE:EXTRACTIVE	COM:DE:INC_EE	COM:DE:METAL_COMPONENTS	COM:DE:NEW_ELMA	COM:DE:NEW_OFMA	COM:DE:NEW_RATV	COM:DE:OTHER_MANUFACTURING	COM:DE:OTHER_SERVICES	COM:DE:PUBLIC_SOCIAL	COM:DE:REC_EE	COM:DE:REF_ELMA	COM:DE:REF_OFMA	COM:DE:REF_RATV	COM:DE:REP_ELMA	COM:DE:REP_OFMA	COM:DE:REP_RATV	COM:DE:REU_ELMA	COM:DE:REU_OFMA	COM:DE:REU_RATV	COM:DE:TRADE	COM:DE:TRANSPORT	COM:DE:UTIL_WASTE	COM:FR:AGRI_FOOD	COM:FR:BASIC_METALS	COM:FR:CONSTRUCTION	COM:FR:EXTRACTIVE	COM:FR:INC_EE	COM:FR:METAL_COMPONENTS	COM:FR:NEW_ELMA	COM:FR:NEW_OFMA	COM:FR:NEW_RATV	COM:FR:OTHER_MANUFACTURING	COM:FR:OTHER_SERVICES	COM:FR:PUBLIC_SOCIAL	COM:FR:REC_EE	COM:FR:REF_ELMA	COM:FR:REF_OFMA	COM:FR:REF_RATV	COM:FR:REP_ELMA	COM:FR:REP_OFMA	COM:FR:REP_RATV	COM:FR:REU_ELMA	COM:FR:REU_OFMA	COM:FR:REU_RATV	COM:FR:TRADE	COM:FR:TRANSPORT	COM:FR:UTIL_WASTE	COM:IT:AGRI_FOOD	COM:IT:BASIC_METALS	COM:IT:CONSTRUCTION	COM:IT:EXTRACTIVE	COM:IT:INC_EE	COM:IT:METAL_COMPONENTS	COM:IT:NEW_ELMA	COM:IT:NEW_OFMA	COM:IT:NEW_RATV	COM:IT:OTHER_MANUFACTURING	COM:IT:OTHER_SERVICES	COM:IT:PUBLIC_SOCIAL	COM:IT:REC_EE	COM:IT:REF_ELMA	COM:IT:REF_OFMA	COM:IT:REF_RATV	COM:IT:REP_ELMA	COM:IT:REP_OFMA	COM:IT:REP_RATV	COM:IT:REU_ELMA	COM:IT:REU_OFMA	COM:IT:REU_RATV	COM:IT:TRADE	COM:IT:TRANSPORT	COM:IT:UTIL_WASTE	COM:PL:AGRI_FOOD	COM:PL:BASIC_METALS	COM:PL:CONSTRUCTION	COM:PL:EXTRACTIVE	COM:PL:INC_EE	COM:PL:METAL_COMPONENTS	COM:PL:NEW_ELMA	COM:PL:NEW_OFMA	COM:PL:NEW_RATV	COM:PL:OTHER_MANUFACTURING	COM:PL:OTHER_SERVICES	COM:PL:PUBLIC_SOCIAL	COM:PL:REC_EE	COM:PL:REF_ELMA	COM:PL:REF_OFMA	COM:PL:REF_RATV	COM:PL:REP_ELMA	COM:PL:REP_OFMA	COM:PL:REP_RATV	COM:PL:REU_ELMA	COM:PL:REU_OFMA	COM:PL:REU_RATV	COM:PL:TRADE	COM:PL:TRANSPORT	COM:PL:UTIL_WASTE	COM:REU:AGRI_FOOD	COM:REU:BASIC_METALS	COM:REU:CONSTRUCTION	COM:REU:EXTRACTIVE	COM:REU:INC_EE	COM:REU:METAL_COMPONENTS	COM:REU:NEW_ELMA	COM:REU:NEW_OFMA	COM:REU:NEW_RATV	COM:REU:OTHER_MANUFACTURING	COM:REU:OTHER_SERVICES	COM:REU:PUBLIC_SOCIAL	COM:REU:REC_EE	COM:REU:REF_ELMA	COM:REU:REF_OFMA	COM:REU:REF_RATV	COM:REU:REP_ELMA	COM:REU:REP_OFMA	COM:REU:REP_RATV	COM:REU:REU_ELMA	COM:REU:REU_OFMA	COM:REU:REU_RATV	COM:REU:TRADE	COM:REU:TRANSPORT	COM:REU:UTIL_WASTE	COM:SK:AGRI_FOOD	COM:SK:BASIC_METALS	COM:SK:CONSTRUCTION	COM:SK:EXTRACTIVE	COM:SK:INC_EE	COM:SK:METAL_COMPONENTS	COM:SK:NEW_ELMA	COM:SK:NEW_OFMA	COM:SK:NEW_RATV	COM:SK:OTHER_MANUFACTURING	COM:SK:OTHER_SERVICES	COM:SK:PUBLIC_SOCIAL	COM:SK:REC_EE	COM:SK:REF_ELMA	COM:SK:REF_OFMA	COM:SK:REF_RATV	COM:SK:REP_ELMA	COM:SK:REP_OFMA	COM:SK:REP_RATV	COM:SK:REU_ELMA	COM:SK:REU_OFMA	COM:SK:REU_RATV	COM:SK:TRADE	COM:SK:TRANSPORT	COM:SK:UTIL_WASTE	FD:DE:P3_S13	FD:DE:P3_S14	FD:DE:P3_S15	FD:DE:P51G	FD:DE:P5M	FD:FR:P3_S13	FD:FR:P3_S14	FD:FR:P3_S15	FD:FR:P51G	FD:FR:P5M	FD:IT:P3_S13	FD:IT:P3_S14	FD:IT:P3_S15	FD:IT:P51G	FD:IT:P5M	FD:PL:P3_S13	FD:PL:P3_S14	FD:PL:P3_S15	FD:PL:P51G	FD:PL:P5M	FD:REU:P3_S13	FD:REU:P3_S14	FD:REU:P3_S15	FD:REU:P51G	FD:REU:P5M	FD:SK:P3_S13	FD:SK:P3_S14	FD:SK:P3_S15	FD:SK:P51G	FD:SK:P5M	SAT:DE:B2A3G	SAT:DE:D1	SAT:DE:D21X31	SAT:DE:D29X39	SAT:DE:OP_NRES	SAT:DE:OP_RES	SAT:FR:B2A3G	SAT:FR:D1	SAT:FR:D21X31	SAT:FR:D29X39	SAT:FR:OP_NRES	SAT:FR:OP_RES	SAT:IT:B2A3G	SAT:IT:D1	SAT:IT:D21X31	SAT:IT:D29X39	SAT:IT:OP_NRES	SAT:IT:OP_RES	SAT:PL:B2A3G	SAT:PL:D1	SAT:PL:D21X31	SAT:PL:D29X39	SAT:PL:OP_NRES	SAT:PL:OP_RES	SAT:REU:B2A3G	SAT:REU:D1	SAT:REU:D21X31	SAT:REU:D29X39	SAT:REU:OP_NRES	SAT:REU:OP_RES	SAT:SK:B2A3G	SAT:SK:D1	SAT:SK:D21X31	SAT:SK:D29X39	SAT:SK:OP_NRES	SAT:SK:OP_RES	EXT:DE	EXT:FR	EXT:IT	EXT:PL	EXT:REU	EXT:SK
ACT:DE:AGRI_FOOD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225938.08645727372	0.0	714.4842511504767	0.0	0.0	0.0	0.0	0.0	0.0	2370.0581443073215	3499.5674585463994	0.0	0.0	120.50809962331354	0.0	123.51680105187732	0.0	0.0	0.0	8.326237491846708	0.0	10.831167485382931	4060.970867064421	135.7460001776733	490.77821657694926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACT:DE:BASIC_METALS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83961.2690219121	65.85197817431855	0.9956497720949551	0.0	1748.1293409581137	330.3651400577989	0.0	12.567744977078771	2576.594671331163	1695.5522653374937	0.0	0.0	15.45723746620705	0.0	15.43122637012336	0.0	0.0	0.0	0.7275122438998372	0.0	0.8324942720501077	456.14680661756574	0.0	890.026943600791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACT:DE:CONSTRUCTION	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	284177.48360329255	138.74527489032306	0.0	177.28696607634183	19.548365176026994	0.0	56.64437205282019	1974.2679964493916	1274.7818520438868	0.0	0.0	23.798034641856894	0.0	18.689698787335818	0.0	0.0	0.0	2.221030233465559	0.0	3.670231941754008	386.1622099126963	117.54435231974327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACT:DE:EXTRACTIVE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.2655564400258	0.0	83.51535031679113	8937.137021914568	0.0	1.0047131005863048	0.0	0.0	0.0	731.5112434736359	666.1066309407	0.0	0.0	4.067761753729863	0.00863448339728409	4.171999464069424	0.0	0.0	0.0	0.01168830667290666	0.0	0.019460561726766232	122.53369931088012	5.029099343987739	99.61331574326367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACT:DE:INC_EE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.803355326435663	0.0	46.25511697765653	0.009366318694255719	0.13113951440153243	0.0	0.0	0.16961830537958586	1.202238976439538	0.0	25.62307630336903	0.017506940394653954	0.007828877582339185	0.01798236809500046	0.0	0.0	0.0	0.0019744476479247063	0.011343404493065434	0.0010477069190308638	0.5477787105499503	0.0	1.418556249216251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
