recycled_origin	destination_region	destination_activity	source_use_kind	source_use_target	allocated_value_meur	primary_metal_reduction_meur	allocation_weight
FR	DE	METAL_COMPONENTS	intermediate	METAL_COMPONENTS	0.0031076000480248253	0.0031076000480248253	0.006006624637876951
FR	DE	NEW_ELMA	intermediate	METAL_COMPONENTS	0.0005957303437617413	0.0005957303437617413	0.0011514765430141337
FR	DE	NEW_RATV	intermediate	METAL_COMPONENTS	0.00012314183303860978	0.00012314183303860978	0.0002380186500361177
FR	DE	OTHER_MANUFACTURING	intermediate	METAL_COMPONENTS	0.005226468703668368	0.005226468703668368	0.010102148024003521
FR	DE	OTHER_SERVICES	intermediate	METAL_COMPONENTS	0.00034217585815403303	0.00034217585815403303	0.0006613856057123747
FR	DE	PUBLIC_SOCIAL	intermediate	METAL_COMPONENTS	2.1052653513910377e-5	2.1052653513910377e-5	4.069229802262207e-5
FR	DE	REC_EE	intermediate	METAL_COMPONENTS	2.6127356988442915e-8	2.6127356988442915e-8	5.0501101745424495e-8
FR	DE	REF_ELMA	intermediate	METAL_COMPONENTS	1.068851039229669e-5	1.068851039229669e-5	2.0659630863817085e-5
FR	DE	REF_RATV	intermediate	METAL_COMPONENTS	7.509665598416585e-6	7.509665598416585e-6	1.4515298528952036e-5
FR	DE	REU_ELMA	intermediate	METAL_COMPONENTS	1.5444857051994817e-7	1.5444857051994817e-7	2.985308838438354e-7
FR	DE	REU_RATV	intermediate	METAL_COMPONENTS	2.674494962307655e-7	2.674494962307655e-7	5.169483552005214e-7
FR	DE	TRADE	intermediate	METAL_COMPONENTS	4.896930650067408e-5	4.896930650067408e-5	9.46518980502819e-5
FR	DE	TRANSPORT	intermediate	METAL_COMPONENTS	6.31043814171458e-5	6.31043814171458e-5	0.00012197333193476137
FR	DE	UTIL_WASTE	intermediate	METAL_COMPONENTS	0.00014895464252592523	0.00014895464252592523	0.00028791176853374436
FR	DE	AGRI_FOOD	intermediate	METAL_COMPONENTS	4.459475247834099e-5	4.459475247834099e-5	8.619640070049561e-5
FR	DE	BASIC_METALS	intermediate	METAL_COMPONENTS	0.0034892813495467404	0.0034892813495467404	0.006744369609594162
FR	DE	CONSTRUCTION	intermediate	METAL_COMPONENTS	0.0002955290192034574	0.0002955290192034574	0.0005712227637154797
FR	DE	EXTRACTIVE	intermediate	METAL_COMPONENTS	8.738906752797515e-6	8.738906752797515e-6	1.689127680469243e-5
FR	DE	METAL_COMPONENTS	intermediate	METAL_COMPONENTS	0.001171745340829536	0.001171745340829536	0.0022648456444765734
FR	DE	NEW_ELMA	intermediate	METAL_COMPONENTS	0.00022514315086580888	0.00022514315086580888	0.00043517517574353306
FR	DE	NEW_RATV	intermediate	METAL_COMPONENTS	4.944482952028343e-5	4.944482952028343e-5	9.557102800308218e-5
FR	DE	OTHER_MANUFACTURING	intermediate	METAL_COMPONENTS	0.0021216747984228483	0.0021216747984228483	0.004100947329393105
FR	DE	OTHER_SERVICES	intermediate	METAL_COMPONENTS	0.0001426857695720663	0.0001426857695720663	0.0002757947759496109
FR	DE	PUBLIC_SOCIAL	intermediate	METAL_COMPONENTS	2.1593464772920885e-5	2.1593464772920885e-5	4.173762244745546e-5
FR	DE	REC_EE	intermediate	METAL_COMPONENTS	1.945210511267426e-8	1.945210511267426e-8	3.759862660017182e-8
FR	DE	REF_ELMA	intermediate	METAL_COMPONENTS	4.095263749675012e-6	4.095263749675012e-6	7.915662169279825e-6
FR	DE	REF_RATV	intermediate	METAL_COMPONENTS	2.88295173504178e-6	2.88295173504178e-6	5.572405925440288e-6
FR	DE	REU_ELMA	intermediate	METAL_COMPONENTS	6.289345023262727e-8	6.289345023262727e-8	1.2156562681497583e-7
FR	DE	REU_RATV	intermediate	METAL_COMPONENTS	1.1813099564625657e-7	1.1813099564625657e-7	2.2833329192305096e-7
FR	DE	TRADE	intermediate	METAL_COMPONENTS	2.7089665677632934e-5	2.7089665677632934e-5	5.2361131026028266e-5
FR	DE	TRANSPORT	intermediate	METAL_COMPONENTS	3.6123045209476346e-5	3.6123045209476346e-5	6.982158900669778e-5
FR	DE	UTIL_WASTE	intermediate	METAL_COMPONENTS	6.272981194252809e-5	6.272981194252809e-5	0.00012124933328626561
FR	DE	AGRI_FOOD	intermediate	METAL_COMPONENTS	0.0004402004220142826	0.0004402004220142826	0.0008508555346932144
FR	DE	BASIC_METALS	intermediate	METAL_COMPONENTS	0.0503860665666338	0.0503860665666338	0.0973903282815347
FR	DE	CONSTRUCTION	intermediate	METAL_COMPONENTS	0.003273693348194096	0.003273693348194096	0.006327663411710522
FR	DE	EXTRACTIVE	intermediate	METAL_COMPONENTS	0.0001173577559644824	0.0001173577559644824	0.0002268387107505217
FR	DE	INC_EE	intermediate	METAL_COMPONENTS	5.847156027839275e-8	5.847156027839275e-8	1.1301863468773362e-7
FR	DE	METAL_COMPONENTS	intermediate	METAL_COMPONENTS	0.016125637383796288	0.016125637383796288	0.03116895653047262
FR	DE	NEW_ELMA	intermediate	METAL_COMPONENTS	0.0031127171427519002	0.0031127171427519002	0.0060165153788947785
FR	DE	NEW_RATV	intermediate	METAL_COMPONENTS	0.0006493109446917939	0.0006493109446917939	0.0012550415297193133
FR	DE	OTHER_MANUFACTURING	intermediate	METAL_COMPONENTS	0.02769572117099829	0.02769572117099829	0.053532564866326605
FR	DE	OTHER_SERVICES	intermediate	METAL_COMPONENTS	0.0019193150902208323	0.0019193150902208323	0.003709809863111888
FR	DE	PUBLIC_SOCIAL	intermediate	METAL_COMPONENTS	0.0001546283127003355	0.0001546283127003355	0.0002988783042945033
FR	DE	REC_EE	intermediate	METAL_COMPONENTS	1.5924475434182105e-7	1.5924475434182105e-7	3.0780134190376476e-7
FR	DE	REF_ELMA	intermediate	METAL_COMPONENTS	5.6357578132483146e-5	5.6357578132483146e-5	0.00010893255634900939
FR	DE	REF_RATV	intermediate	METAL_COMPONENTS	3.9848783619471946e-5	3.9848783619471946e-5	7.702300224582683e-5
FR	DE	REP_ELMA	intermediate	METAL_COMPONENTS	1.2097788702925762e-8	1.2097788702925762e-8	2.3383599743799087e-8
FR	DE	REP_RATV	intermediate	METAL_COMPONENTS	2.601525241435002e-8	2.601525241435002e-8	5.028441681610321e-8
FR	DE	REU_ELMA	intermediate	METAL_COMPONENTS	1.2053030834529132e-6	1.2053030834529132e-6	2.329708805925302e-6
FR	DE	REU_RATV	intermediate	METAL_COMPONENTS	1.8561815725450216e-6	1.8561815725450216e-6	3.5877802142230634e-6
FR	DE	TRADE	intermediate	METAL_COMPONENTS	0.00028242018073320544	0.00028242018073320544	0.0005458849239315565
FR	DE	TRANSPORT	intermediate	METAL_COMPONENTS	0.00042488623661206867	0.00042488623661206867	0.000821255019207182
FR	DE	UTIL_WASTE	intermediate	METAL_COMPONENTS	0.0007996577563533647	0.0007996577563533647	0.0015456441971142465
FR	DE	AGRI_FOOD	intermediate	METAL_COMPONENTS	0.0001579011432418636	0.0001579011432418636	0.000305204300002617
FR	DE	BASIC_METALS	intermediate	METAL_COMPONENTS	0.01416862347691564	0.01416862347691564	0.02738627929785751
FR	DE	CONSTRUCTION	intermediate	METAL_COMPONENTS	0.001071782841387356	0.001071782841387356	0.002071629914416718
FR	DE	EXTRACTIVE	intermediate	METAL_COMPONENTS	3.4755771874624975e-5	3.4755771874624975e-5	6.717881079427936e-5
FR	DE	INC_EE	intermediate	METAL_COMPONENTS	1.3451381024316127e-8	1.3451381024316127e-8	2.5999934169611743e-8
FR	DE	METAL_COMPONENTS	intermediate	METAL_COMPONENTS	0.004632558448442234	0.004632558448442234	0.008954189497617055
FR	DE	NEW_ELMA	intermediate	METAL_COMPONENTS	0.0009253022042110211	0.0009253022042110211	0.001788500106642864
FR	DE	NEW_RATV	intermediate	METAL_COMPONENTS	0.0002205204301161365	0.0002205204301161365	0.0004262400013581885
FR	DE	OTHER_MANUFACTURING	intermediate	METAL_COMPONENTS	0.008398593029948154	0.008398593029948154	0.01623349048705679
FR	DE	OTHER_SERVICES	intermediate	METAL_COMPONENTS	0.0005891351985047511	0.0005891351985047511	0.0011387289045217885
FR	DE	PUBLIC_SOCIAL	intermediate	METAL_COMPONENTS	8.925199451384332e-5	8.925199451384332e-5	0.00017251358635010137
FR	DE	REC_EE	intermediate	METAL_COMPONENTS	3.65987782513533e-8	3.65987782513533e-8	7.074112490778855e-8
FR	DE	REF_ELMA	intermediate	METAL_COMPONENTS	1.691554631059095e-5	1.691554631059095e-5	3.269575738902565e-5
FR	DE	REF_RATV	intermediate	METAL_COMPONENTS	1.1989319299466751e-5	1.1989319299466751e-5	2.3173941170879824e-5
FR	DE	REP_RATV	intermediate	METAL_COMPONENTS	1.9633927001438125e-8	1.9633927001438125e-8	3.7950066882021635e-8
FR	DE	REU_ELMA	intermediate	METAL_COMPONENTS	3.761517881881316e-7	3.761517881881316e-7	7.270570741393727e-7
FR	DE	REU_RATV	intermediate	METAL_COMPONENTS	6.01377679622681e-7	6.01377679622681e-7	1.1623921776506585e-6
FR	DE	TRADE	intermediate	METAL_COMPONENTS	0.00010105152257902952	0.00010105152257902952	0.00019532068343349726
FR	DE	TRANSPORT	intermediate	METAL_COMPONENTS	0.00013618168650639327	0.00013618168650639327	0.0002632231499406909
FR	DE	UTIL_WASTE	intermediate	METAL_COMPONENTS	0.00023878011474903733	0.00023878011474903733	0.00046153381970703193
FR	DE	AGRI_FOOD	intermediate	METAL_COMPONENTS	9.430719348260454e-6	9.430719348260454e-6	1.8228469016200625e-5
FR	DE	BASIC_METALS	intermediate	METAL_COMPONENTS	0.0012362592978523018	0.0012362592978523018	0.002389543519927496
FR	DE	CONSTRUCTION	intermediate	METAL_COMPONENTS	7.866172394637604e-5	7.866172394637604e-5	0.00015204384148934832
FR	DE	EXTRACTIVE	intermediate	METAL_COMPONENTS	2.7620639154546067e-6	2.7620639154546067e-6	5.338744017752694e-6
FR	DE	METAL_COMPONENTS	intermediate	METAL_COMPONENTS	0.00039606594166041563	0.00039606594166041563	0.0007655487857626597
FR	DE	NEW_ELMA	intermediate	METAL_COMPONENTS	7.544346220011321e-5	7.544346220011321e-5	0.00014582332083112336
FR	DE	NEW_RATV	intermediate	METAL_COMPONENTS	1.5463134090154088e-5	1.5463134090154088e-5	2.9888415745053607e-5
FR	DE	OTHER_MANUFACTURING	intermediate	METAL_COMPONENTS	0.0006544096248398651	0.0006544096248398651	0.0012648966775262273
FR	DE	OTHER_SERVICES	intermediate	METAL_COMPONENTS	4.264539579427356e-5	4.264539579427356e-5	8.242852397711487e-5
FR	DE	PUBLIC_SOCIAL	intermediate	METAL_COMPONENTS	1.6033381958261482e-6	1.6033381958261482e-6	3.099063766593682e-6
FR	DE	REF_ELMA	intermediate	METAL_COMPONENTS	1.3120054639574654e-6	1.3120054639574654e-6	2.5359519317310608e-6
FR	DE	REF_RATV	intermediate	METAL_COMPONENTS	9.086055856358007e-7	9.086055856358007e-7	1.7562275107639647e-6
FR	DE	TRADE	intermediate	METAL_COMPONENTS	5.722537668416509e-6	5.722537668416509e-6	1.1060990867256844e-5
FR	DE	TRANSPORT	intermediate	METAL_COMPONENTS	7.5503030587254314e-6	7.5503030587254314e-6	1.459384595028671e-5
FR	DE	UTIL_WASTE	intermediate	METAL_COMPONENTS	1.7639745360351224e-5	1.7639745360351224e-5	3.409554879969383e-5
FR	DE	AGRI_FOOD	intermediate	OTHER_MANUFACTURING	0.001062179465724169	0.001062179465724169	0.0024293887857553694
FR	DE	BASIC_METALS	intermediate	OTHER_MANUFACTURING	0.08108904393807206	0.08108904393807206	0.18546471697837702
FR	DE	CONSTRUCTION	intermediate	OTHER_MANUFACTURING	0.008832518512877655	0.008832518512877655	0.020201502775740787
FR	DE	EXTRACTIVE	intermediate	OTHER_MANUFACTURING	0.00027400427424660145	0.00027400427424660145	0.000626695330294207
FR	DE	INC_EE	intermediate	OTHER_MANUFACTURING	4.6311563640390123e-7	4.6311563640390123e-7	1.059225836963945e-6
FR	DE	METAL_COMPONENTS	intermediate	OTHER_MANUFACTURING	0.042001639444986846	0.042001639444986846	0.09606503904820275
FR	DE	NEW_ELMA	intermediate	OTHER_MANUFACTURING	0.009385122360860983	0.009385122360860983	0.021465403683805027
FR	DE	NEW_RATV	intermediate	OTHER_MANUFACTURING	0.0032731784498923225	0.0032731784498923225	0.007486327194739344
FR	DE	OTHER_MANUFACTURING	intermediate	OTHER_MANUFACTURING	0.11611509313220884	0.11611509313220884	0.26557537046718094
FR	DE	OTHER_SERVICES	intermediate	OTHER_MANUFACTURING	0.011089648281707179	0.011089648281707179	0.02536395029552086
FR	DE	PUBLIC_SOCIAL	intermediate	OTHER_MANUFACTURING	0.0010970001007829348	0.0010970001007829348	0.00250902962146572
FR	DE	REC_EE	intermediate	OTHER_MANUFACTURING	1.2452685551764445e-6	1.2452685551764445e-6	2.8481453095470145e-6
FR	DE	REF_ELMA	intermediate	OTHER_MANUFACTURING	0.00028621716233168706	0.00028621716233168706	0.0006546283249650879
FR	DE	REF_RATV	intermediate	OTHER_MANUFACTURING	0.00020727092123083642	0.00020727092123083642	0.00047406456997177557
FR	DE	REP_ELMA	intermediate	OTHER_MANUFACTURING	1.5625742691777319e-6	1.5625742691777319e-6	3.5738785477858793e-6
FR	DE	REP_RATV	intermediate	OTHER_MANUFACTURING	3.998797283085798e-6	3.998797283085798e-6	9.145943401772005e-6
FR	DE	REU_ELMA	intermediate	OTHER_MANUFACTURING	1.1529129679453202e-5	1.1529129679453202e-5	2.6369120526809756e-5
FR	DE	REU_RATV	intermediate	OTHER_MANUFACTURING	1.7109647062401034e-5	1.7109647062401034e-5	3.913273231401688e-5
FR	DE	TRADE	intermediate	OTHER_MANUFACTURING	0.003962496259463475	0.003962496259463475	0.00906291666048645
FR	DE	TRANSPORT	intermediate	OTHER_MANUFACTURING	0.0013818055424196978	0.0013818055424196978	0.003160429096188886
FR	DE	UTIL_WASTE	intermediate	OTHER_MANUFACTURING	0.002744704264478156	0.002744704264478156	0.00627761501281906
FR	DE	AGRI_FOOD	intermediate	OTHER_MANUFACTURING	4.412796810059357e-5	4.412796810059357e-5	0.00010092832172072121
FR	DE	BASIC_METALS	intermediate	OTHER_MANUFACTURING	0.006713618922961488	0.006713618922961488	0.015355211665815731
FR	DE	CONSTRUCTION	intermediate	OTHER_MANUFACTURING	0.00039469759432139755	0.00039469759432139755	0.0009027419003579473
FR	DE	EXTRACTIVE	intermediate	OTHER_MANUFACTURING	1.481229388592965e-5	1.481229388592965e-5	3.38782868799452e-5
FR	DE	METAL_COMPONENTS	intermediate	OTHER_MANUFACTURING	0.0021190653462201466	0.0021190653462201466	0.004846670223360263
FR	DE	NEW_ELMA	intermediate	OTHER_MANUFACTURING	0.00040542694664424077	0.00040542694664424077	0.0009272817912640124
FR	DE	NEW_RATV	intermediate	OTHER_MANUFACTURING	8.143635510020012e-5	8.143635510020012e-5	0.00018625907788410805
FR	DE	OTHER_MANUFACTURING	intermediate	OTHER_MANUFACTURING	0.003438581429445811	0.003438581429445811	0.007864632515661558
FR	DE	OTHER_SERVICES	intermediate	OTHER_MANUFACTURING	0.00022039495752007517	0.00022039495752007517	0.0005040815187208138
FR	DE	PUBLIC_SOCIAL	intermediate	OTHER_MANUFACTURING	4.979494750665818e-6	4.979494750665818e-6	1.138896871608013e-5
FR	DE	REF_ELMA	intermediate	OTHER_MANUFACTURING	7.18675143816438e-6	7.18675143816438e-6	1.643734784308262e-5
FR	DE	REF_RATV	intermediate	OTHER_MANUFACTURING	5.037900823850197e-6	5.037900823850197e-6	1.1522553542178609e-5
FR	DE	REU_ELMA	intermediate	OTHER_MANUFACTURING	7.7604578357701e-8	7.7604578357701e-8	1.7749513944607862e-7
FR	DE	REU_RATV	intermediate	OTHER_MANUFACTURING	1.4558687976144165e-7	1.4558687976144165e-7	3.329824614943258e-7
FR	DE	TRADE	intermediate	OTHER_MANUFACTURING	2.5894002558751815e-5	2.5894002558751815e-5	5.922407791197909e-5
FR	DE	TRANSPORT	intermediate	OTHER_MANUFACTURING	3.778421646863811e-5	3.778421646863811e-5	8.641906074213246e-5
FR	DE	UTIL_WASTE	intermediate	OTHER_MANUFACTURING	9.065662453843997e-5	9.065662453843997e-5	0.00020734743432266085
FR	DE	AGRI_FOOD	intermediate	OTHER_MANUFACTURING	6.975959759843669e-5	6.975959759843669e-5	0.000159552306905977
FR	DE	BASIC_METALS	intermediate	OTHER_MANUFACTURING	0.008121259848659163	0.008121259848659163	0.018574730767447735
FR	DE	CONSTRUCTION	intermediate	OTHER_MANUFACTURING	0.0005475795594673128	0.0005475795594673128	0.0012524094882325738
FR	DE	EXTRACTIVE	intermediate	OTHER_MANUFACTURING	1.8839445144790153e-5	1.8839445144790153e-5	4.308908074531724e-5
FR	DE	METAL_COMPONENTS	intermediate	OTHER_MANUFACTURING	0.002626221618406789	0.002626221618406789	0.006006624637876951
FR	DE	NEW_ELMA	intermediate	OTHER_MANUFACTURING	0.0005034495698770484	0.0005034495698770484	0.0011514765430141337
FR	DE	NEW_RATV	intermediate	OTHER_MANUFACTURING	0.00010406671999563983	0.00010406671999563983	0.0002380186500361177
FR	DE	OTHER_MANUFACTURING	intermediate	OTHER_MANUFACTURING	0.004416869894896696	0.004416869894896696	0.010102148024003521
FR	DE	OTHER_SERVICES	intermediate	OTHER_MANUFACTURING	0.00028917158646338064	0.00028917158646338064	0.0006613856057123747
FR	DE	PUBLIC_SOCIAL	intermediate	OTHER_MANUFACTURING	1.779152173015329e-5	1.779152173015329e-5	4.069229802262207e-5
FR	DE	REC_EE	intermediate	OTHER_MANUFACTURING	2.2080135376009085e-8	2.2080135376009085e-8	5.0501101745424495e-8
FR	DE	REF_ELMA	intermediate	OTHER_MANUFACTURING	9.032821671713062e-6	9.032821671713062e-6	2.0659630863817085e-5
FR	DE	REF_RATV	intermediate	OTHER_MANUFACTURING	6.346391374946278e-6	6.346391374946278e-6	1.4515298528952036e-5
FR	DE	REU_ELMA	intermediate	OTHER_MANUFACTURING	1.3052393118906048e-7	1.3052393118906048e-7	2.985308838438354e-7
FR	DE	REU_RATV	intermediate	OTHER_MANUFACTURING	2.2602060689234173e-7	2.2602060689234173e-7	5.169483552005214e-7
FR	DE	TRADE	intermediate	OTHER_MANUFACTURING	4.138378471586091e-5	4.138378471586091e-5	9.46518980502819e-5
FR	DE	TRANSPORT	intermediate	OTHER_MANUFACTURING	5.332928566506832e-5	5.332928566506832e-5	0.00012197333193476137
FR	DE	UTIL_WASTE	intermediate	OTHER_MANUFACTURING	0.00012588103241029268	0.00012588103241029268	0.00028791176853374436
FR	DE	AGRI_FOOD	intermediate	OTHER_MANUFACTURING	3.768686485268816e-5	3.768686485268816e-5	8.619640070049561e-5
FR	DE	BASIC_METALS	intermediate	OTHER_MANUFACTURING	0.0029487791129066366	0.0029487791129066366	0.006744369609594162
FR	DE	CONSTRUCTION	intermediate	OTHER_MANUFACTURING	0.0002497505107170969	0.0002497505107170969	0.0005712227637154797
FR	DE	EXTRACTIVE	intermediate	OTHER_MANUFACTURING	7.385218651294912e-6	7.385218651294912e-6	1.689127680469243e-5
FR	DE	METAL_COMPONENTS	intermediate	OTHER_MANUFACTURING	0.0009902377712054198	0.0009902377712054198	0.0022648456444765734
FR	DE	NEW_ELMA	intermediate	OTHER_MANUFACTURING	0.0001902676666567245	0.0001902676666567245	0.00043517517574353306
FR	DE	NEW_RATV	intermediate	OTHER_MANUFACTURING	4.1785647508642726e-5	4.1785647508642726e-5	9.557102800308218e-5
FR	DE	OTHER_MANUFACTURING	intermediate	OTHER_MANUFACTURING	0.0017930197376552614	0.0017930197376552614	0.004100947329393105
FR	DE	OTHER_SERVICES	intermediate	OTHER_MANUFACTURING	0.00012058323043447724	0.00012058323043447724	0.0002757947759496109
FR	DE	PUBLIC_SOCIAL	intermediate	OTHER_MANUFACTURING	1.8248559379124207e-5	1.8248559379124207e-5	4.173762244745546e-5
FR	DE	REC_EE	intermediate	OTHER_MANUFACTURING	1.6438904035574356e-8	1.6438904035574356e-8	3.759862660017182e-8
FR	DE	REF_ELMA	intermediate	OTHER_MANUFACTURING	3.46089265872873e-6	3.46089265872873e-6	7.915662169279825e-6
FR	DE	REF_RATV	intermediate	OTHER_MANUFACTURING	2.4363721374641966e-6	2.4363721374641966e-6	5.572405925440288e-6
FR	DE	REU_ELMA	intermediate	OTHER_MANUFACTURING	5.3151028480032305e-8	5.3151028480032305e-8	1.2156562681497583e-7
FR	DE	REU_RATV	intermediate	OTHER_MANUFACTURING	9.983207934602237e-8	9.983207934602237e-8	2.2833329192305096e-7
FR	DE	TRADE	intermediate	OTHER_MANUFACTURING	2.2893378986536712e-5	2.2893378986536712e-5	5.2361131026028266e-5
FR	DE	TRANSPORT	intermediate	OTHER_MANUFACTURING	3.052745552379227e-5	3.052745552379227e-5	6.982158900669778e-5
FR	DE	UTIL_WASTE	intermediate	OTHER_MANUFACTURING	5.30127383498945e-5	5.30127383498945e-5	0.00012124933328626561
FR	DE	AGRI_FOOD	intermediate	OTHER_MANUFACTURING	0.0003720117926566802	0.0003720117926566802	0.0008508555346932144
FR	DE	BASIC_METALS	intermediate	OTHER_MANUFACTURING	0.04258108354962934	0.04258108354962934	0.0973903282815347
FR	DE	CONSTRUCTION	intermediate	OTHER_MANUFACTURING	0.00276658646872088	0.00276658646872088	0.006327663411710522
FR	DE	EXTRACTIVE	intermediate	OTHER_MANUFACTURING	9.917861727332866e-5	9.917861727332866e-5	0.0002268387107505217
FR	DE	INC_EE	intermediate	OTHER_MANUFACTURING	4.94141051911401e-8	4.94141051911401e-8	1.1301863468773362e-7
FR	DE	METAL_COMPONENTS	intermediate	OTHER_MANUFACTURING	0.013627718127637316	0.013627718127637316	0.03116895653047262
FR	DE	NEW_ELMA	intermediate	OTHER_MANUFACTURING	0.0026305460567476306	0.0026305460567476306	0.0060165153788947785
FR	DE	NEW_RATV	intermediate	OTHER_MANUFACTURING	0.0005487303429222054	0.0005487303429222054	0.0012550415297193133
FR	DE	OTHER_MANUFACTURING	intermediate	OTHER_MANUFACTURING	0.02340555430319045	0.02340555430319045	0.053532564866326605
FR	DE	OTHER_SERVICES	intermediate	OTHER_MANUFACTURING	0.0016220062764113008	0.0016220062764113008	0.003709809863111888
FR	DE	PUBLIC_SOCIAL	intermediate	OTHER_MANUFACTURING	0.00013067583065893364	0.00013067583065893364	0.0002988783042945033
FR	DE	REC_EE	intermediate	OTHER_MANUFACTURING	1.3457716887866e-7	1.3457716887866e-7	3.0780134190376476e-7
FR	DE	REF_ELMA	intermediate	OTHER_MANUFACTURING	4.762758648644305e-5	4.762758648644305e-5	0.00010893255634900939
FR	DE	REF_RATV	intermediate	OTHER_MANUFACTURING	3.3676063647633056e-5	3.3676063647633056e-5	7.702300224582683e-5
FR	DE	REP_ELMA	intermediate	OTHER_MANUFACTURING	1.0223797700973409e-8	1.0223797700973409e-8	2.3383599743799087e-8
FR	DE	REP_RATV	intermediate	OTHER_MANUFACTURING	2.198539620383274e-8	2.198539620383274e-8	5.028441681610321e-8
FR	DE	REU_ELMA	intermediate	OTHER_MANUFACTURING	1.018597298744512e-6	1.018597298744512e-6	2.329708805925302e-6
FR	DE	REU_RATV	intermediate	OTHER_MANUFACTURING	1.5686523677988766e-6	1.5686523677988766e-6	3.5877802142230634e-6
FR	DE	TRADE	intermediate	OTHER_MANUFACTURING	0.00023867227849584956	0.00023867227849584956	0.0005458849239315565
FR	DE	TRANSPORT	intermediate	OTHER_MANUFACTURING	0.00035906982967880385	0.00035906982967880385	0.000821255019207182
FR	DE	UTIL_WASTE	intermediate	OTHER_MANUFACTURING	0.0006757878924595443	0.0006757878924595443	0.0015456441971142465
FR	DE	AGRI_FOOD	intermediate	OTHER_MANUFACTURING	0.00013344168797284578	0.00013344168797284578	0.000305204300002617
FR	DE	BASIC_METALS	intermediate	OTHER_MANUFACTURING	0.01197385271691969	0.01197385271691969	0.02738627929785751
FR	DE	CONSTRUCTION	intermediate	OTHER_MANUFACTURING	0.0009057598226251679	0.0009057598226251679	0.002071629914416718
FR	DE	EXTRACTIVE	intermediate	OTHER_MANUFACTURING	2.937197774841378e-5	2.937197774841378e-5	6.717881079427936e-5
FR	DE	INC_EE	intermediate	OTHER_MANUFACTURING	1.1367713701104841e-8	1.1367713701104841e-8	2.5999934169611743e-8
FR	DE	METAL_COMPONENTS	intermediate	OTHER_MANUFACTURING	0.003914958475291804	0.003914958475291804	0.008954189497617055
FR	DE	NEW_ELMA	intermediate	OTHER_MANUFACTURING	0.0007819695632335195	0.0007819695632335195	0.001788500106642864
FR	DE	NEW_RATV	intermediate	OTHER_MANUFACTURING	0.0001863610219852638	0.0001863610219852638	0.0004262400013581885
FR	DE	OTHER_MANUFACTURING	intermediate	OTHER_MANUFACTURING	0.007097620748676929	0.007097620748676929	0.01623349048705679
FR	DE	OTHER_SERVICES	intermediate	OTHER_MANUFACTURING	0.0004978760363518929	0.0004978760363518929	0.0011387289045217885
FR	DE	PUBLIC_SOCIAL	intermediate	OTHER_MANUFACTURING	7.542653940527517e-5	7.542653940527517e-5	0.00017251358635010137
FR	DE	REC_EE	intermediate	OTHER_MANUFACTURING	3.09294958056367e-8	3.09294958056367e-8	7.074112490778855e-8
FR	DE	REF_ELMA	intermediate	OTHER_MANUFACTURING	1.4295267319316332e-5	1.4295267319316332e-5	3.269575738902565e-5
FR	DE	REF_RATV	intermediate	OTHER_MANUFACTURING	1.0132130598419204e-5	1.0132130598419204e-5	2.3173941170879824e-5
FR	DE	REP_RATV	intermediate	OTHER_MANUFACTURING	1.6592561059513045e-8	1.6592561059513045e-8	3.7950066882021635e-8
FR	DE	REU_ELMA	intermediate	OTHER_MANUFACTURING	3.1788452267849597e-7	3.1788452267849597e-7	7.270570741393727e-7
FR	DE	REU_RATV	intermediate	OTHER_MANUFACTURING	5.082221130921349e-7	5.082221130921349e-7	1.1623921776506585e-6
FR	DE	TRADE	intermediate	OTHER_MANUFACTURING	8.539827811453587e-5	8.539827811453587e-5	0.00019532068343349726
FR	DE	TRANSPORT	intermediate	OTHER_MANUFACTURING	0.00011508665323953201	0.00011508665323953201	0.0002632231499406909
FR	DE	UTIL_WASTE	intermediate	OTHER_MANUFACTURING	0.00020179221576410727	0.00020179221576410727	0.00046153381970703193
FR	DE	AGRI_FOOD	intermediate	OTHER_MANUFACTURING	7.969866986348732e-6	7.969866986348732e-6	1.8228469016200625e-5
FR	DE	BASIC_METALS	intermediate	OTHER_MANUFACTURING	0.0010447582841426755	0.0010447582841426755	0.002389543519927496
FR	DE	CONSTRUCTION	intermediate	OTHER_MANUFACTURING	6.647673985602586e-5	6.647673985602586e-5	0.00015204384148934832
FR	DE	EXTRACTIVE	intermediate	OTHER_MANUFACTURING	2.334210276125675e-6	2.334210276125675e-6	5.338744017752694e-6
FR	DE	METAL_COMPONENTS	intermediate	OTHER_MANUFACTURING	0.00033471390212017277	0.00033471390212017277	0.0007655487857626597
FR	DE	NEW_ELMA	intermediate	OTHER_MANUFACTURING	6.375699843463573e-5	6.375699843463573e-5	0.00014582332083112336
FR	DE	NEW_RATV	intermediate	OTHER_MANUFACTURING	1.3067838978087582e-5	1.3067838978087582e-5	2.9888415745053607e-5
FR	DE	OTHER_MANUFACTURING	intermediate	OTHER_MANUFACTURING	0.0005530392191685924	0.0005530392191685924	0.0012648966775262273
FR	DE	OTHER_SERVICES	intermediate	OTHER_MANUFACTURING	3.603947053341675e-5	3.603947053341675e-5	8.242852397711487e-5
FR	DE	PUBLIC_SOCIAL	intermediate	OTHER_MANUFACTURING	1.354975339948357e-6	1.354975339948357e-6	3.099063766593682e-6
FR	DE	REF_ELMA	intermediate	OTHER_MANUFACTURING	1.10877109655824e-6	1.10877109655824e-6	2.5359519317310608e-6
