table	row_region	row_sector	column_region	column_code	original_value_meur	constructed_value_meur	balanced_value_meur	change_from_original_meur	balancing_adjustment_meur
intermediate	FR	OTHER_MANUFACTURING	DE	AGRI_FOOD	315.5105246390985	315.5105246390985	315.51079106357713	0.0002664244786387826	0.0002664244786387826
intermediate	FR	OTHER_MANUFACTURING	DE	BASIC_METALS	123.11184817310209	123.11184817310209	123.11286494222641	0.0010167691243196941	0.0010167691243196941
intermediate	FR	OTHER_MANUFACTURING	DE	CONSTRUCTION	543.5728677817643	543.5728677817643	543.5729223407199	5.4558955525862984e-5	5.4558955525862984e-5
intermediate	FR	OTHER_MANUFACTURING	DE	EXTRACTIVE	13.082803794081384	13.082803794081384	13.082827927355877	2.413327449346525e-5	2.413327449346525e-5
intermediate	FR	OTHER_MANUFACTURING	DE	INC_EE	0.0260969655404452	0.0260969655404452	0.0260969998370388	3.4296593599825176e-8	3.4296593599825176e-8
intermediate	FR	OTHER_MANUFACTURING	DE	METAL_COMPONENTS	141.79874938888608	141.79874938888608	141.79892130878042	0.0001719198943419542	0.0001719198943419542
intermediate	FR	OTHER_MANUFACTURING	DE	NEW_ELMA	170.06996237865116	170.06996237865116	170.07004240399718	8.002534602269407e-5	8.002534602269407e-5
intermediate	FR	OTHER_MANUFACTURING	DE	NEW_RATV	89.26748451953686	89.26748451953686	89.26750917527839	2.4655741526657948e-5	2.4655741526657948e-5
intermediate	FR	OTHER_MANUFACTURING	DE	OTHER_MANUFACTURING	11311.482475358798	11311.482475358798	11311.520364964173	0.037889605375312385	0.037889605375312385
intermediate	FR	OTHER_MANUFACTURING	DE	OTHER_SERVICES	860.094435202079	860.094435202079	860.0942655083388	-0.00016969374019026873	-0.00016969374019026873
intermediate	FR	OTHER_MANUFACTURING	DE	PUBLIC_SOCIAL	668.1863283761247	668.1863283761247	668.1870476220131	0.000719245888376463	0.000719245888376463
intermediate	FR	OTHER_MANUFACTURING	DE	REC_EE	0.08570793824987465	0.08570793824987465	0.08570816682676108	2.285768864324078e-7	2.285768864324078e-7
intermediate	FR	OTHER_MANUFACTURING	DE	REF_ELMA	23.02133698186974	23.02133698186974	23.02134258666359	5.6047938485903614e-6	5.6047938485903614e-6
intermediate	FR	OTHER_MANUFACTURING	DE	REF_RATV	16.038695483722265	16.038695483722265	16.038698154441796	2.67071953174991e-6	2.67071953174991e-6
intermediate	FR	OTHER_MANUFACTURING	DE	REU_RATV	0.5314320199198587	0.5314320199198587	0.5314320369478138	1.702795515701183e-8	1.702795515701183e-8
intermediate	FR	OTHER_MANUFACTURING	DE	TRADE	190.14140508449694	190.14140508449694	190.1414235407461	1.8456249165410554e-5	1.8456249165410554e-5
intermediate	FR	OTHER_MANUFACTURING	DE	TRANSPORT	452.19664225095266	452.19664225095266	452.1966978833788	5.563242615380659e-5	5.563242615380659e-5
intermediate	FR	OTHER_MANUFACTURING	DE	UTIL_WASTE	100.93449549628549	100.93449549628549	100.93463446739548	0.00013897110999039342	0.00013897110999039342
intermediate	FR	OTHER_MANUFACTURING	FR	AGRI_FOOD	7744.638440109812	7744.638440109812	7744.651392782071	0.012952672258506936	0.012952672258506936
intermediate	FR	OTHER_MANUFACTURING	FR	BASIC_METALS	506.94949056579065	506.94949056579065	507.0137503260966	0.06425976030595848	0.06425976030595848
intermediate	FR	OTHER_MANUFACTURING	FR	CONSTRUCTION	19703.894341428488	19703.894341428488	19704.1229450904	0.2286036619116203	0.2286036619116203
intermediate	FR	OTHER_MANUFACTURING	FR	EXTRACTIVE	413.15503751117507	413.15503751117507	413.16628299769343	0.011245486518362213	0.011245486518362213
intermediate	FR	OTHER_MANUFACTURING	FR	INC_EE	2.408344149105443	2.408344149105443	2.4087945954453063	0.0004504463398631309	0.0004504463398631309
intermediate	FR	OTHER_MANUFACTURING	FR	METAL_COMPONENTS	1268.7180754629183	1268.7180754629183	1268.7423610295173	0.02428556659901915	0.02428556659901915
intermediate	FR	OTHER_MANUFACTURING	FR	NEW_ELMA	792.0465658926839	792.0465658926839	792.0649550950642	0.01838920238026276	0.01838920238026276
intermediate	FR	OTHER_MANUFACTURING	FR	NEW_RATV	729.8898045159175	729.8898045159175	729.9041996131353	0.014395097217857256	0.014395097217857256
intermediate	FR	OTHER_MANUFACTURING	FR	OTHER_MANUFACTURING	49420.83838898081	49420.83838898081	49423.12331069874	2.2849217179318657	2.2849217179318657
intermediate	FR	OTHER_MANUFACTURING	FR	OTHER_SERVICES	19380.15018238204	19380.15018238204	19380.06431264952	-0.0858697325202229	-0.0858697325202229
intermediate	FR	OTHER_MANUFACTURING	FR	PUBLIC_SOCIAL	6389.235812360572	6389.235812360572	6389.346119913158	0.11030755258616409	0.11030755258616409
intermediate	FR	OTHER_MANUFACTURING	FR	REC_EE	2.8892270322668736	2.8892270322668736	2.88979824879599	0.0005712165291162918	0.0005712165291162918
intermediate	FR	OTHER_MANUFACTURING	FR	REF_ELMA	44.68085514801413	44.68085514801413	44.680891241361465	3.609334733312153e-5	3.609334733312153e-5
intermediate	FR	OTHER_MANUFACTURING	FR	REF_RATV	51.86961110900769	51.86961110900769	51.869662446528835	5.1337521142613696e-5	5.1337521142613696e-5
intermediate	FR	OTHER_MANUFACTURING	FR	REP_ELMA	1.392380536174312	1.392380536174312	1.3923808448996002	3.0872528822278866e-7	3.0872528822278866e-7
intermediate	FR	OTHER_MANUFACTURING	FR	REP_RATV	1.4241692748814663	1.4241692748814663	1.424169591305821	3.164243547182366e-7	3.164243547182366e-7
intermediate	FR	OTHER_MANUFACTURING	FR	REU_ELMA	8.99512331583108	8.99512331583108	8.995123472453104	1.566220237947391e-7	1.566220237947391e-7
intermediate	FR	OTHER_MANUFACTURING	FR	REU_RATV	8.618146544708877	8.618146544708877	8.618146698091795	1.5338291881050736e-7	1.5338291881050736e-7
intermediate	FR	OTHER_MANUFACTURING	FR	TRADE	8543.868783934548	8543.868783934548	8543.882032827232	0.01324889268471452	0.01324889268471452
intermediate	FR	OTHER_MANUFACTURING	FR	TRANSPORT	6084.645863362362	6084.645863362362	6084.663582555239	0.017719192876938905	0.017719192876938905
intermediate	FR	OTHER_MANUFACTURING	FR	UTIL_WASTE	2792.1795966500213	2792.1795966500213	2792.3157145542177	0.1361179041964533	0.1361179041964533
intermediate	FR	OTHER_MANUFACTURING	IT	AGRI_FOOD	425.08126716715947	425.08126716715947	425.08206710616327	0.0007999390037980447	0.0007999390037980447
intermediate	FR	OTHER_MANUFACTURING	IT	BASIC_METALS	116.22518151221986	116.22518151221986	116.22855555812014	0.003374045900272904	0.003374045900272904
intermediate	FR	OTHER_MANUFACTURING	IT	CONSTRUCTION	77.29824542954367	77.29824542954367	77.29826917383693	2.374429325868732e-5	2.374429325868732e-5
intermediate	FR	OTHER_MANUFACTURING	IT	EXTRACTIVE	8.500391453456091	8.500391453456091	8.50041781683136	2.636337526951138e-5	2.636337526951138e-5
intermediate	FR	OTHER_MANUFACTURING	IT	INC_EE	0.014303047382186646	0.014303047382186646	0.014303070619569737	2.323738309065182e-8	2.323738309065182e-8
intermediate	FR	OTHER_MANUFACTURING	IT	METAL_COMPONENTS	177.36277506319794	177.36277506319794	177.36364894070672	0.0008738775087806516	0.0008738775087806516
intermediate	FR	OTHER_MANUFACTURING	IT	NEW_ELMA	184.26306986249068	184.26306986249068	184.26442326149987	0.0013533990091900705	0.0013533990091900705
intermediate	FR	OTHER_MANUFACTURING	IT	NEW_OFMA	23.970791156380297	23.970791156380297	23.970967513899517	0.00017635751921929455	0.00017635751921929455
intermediate	FR	OTHER_MANUFACTURING	IT	NEW_RATV	83.47473305592776	83.47473305592776	83.47537860557937	0.0006455496516082349	0.0006455496516082349
intermediate	FR	OTHER_MANUFACTURING	IT	OTHER_MANUFACTURING	7071.501796547345	7071.501796547345	7071.652208834296	0.15041228695099562	0.15041228695099562
intermediate	FR	OTHER_MANUFACTURING	IT	OTHER_SERVICES	491.27800419090516	491.27800419090516	491.2781995765072	0.00019538560201226574	0.00019538560201226574
intermediate	FR	OTHER_MANUFACTURING	IT	PUBLIC_SOCIAL	658.2412450213659	658.2412450213659	658.2510218065926	0.00977678522667702	0.00977678522667702
intermediate	FR	OTHER_MANUFACTURING	IT	REC_EE	0.04176113170222208	0.04176113170222208	0.0417612271014062	9.539918412182491e-8	9.539918412182491e-8
intermediate	FR	OTHER_MANUFACTURING	IT	REF_ELMA	5.402244669539729	5.402244669539729	5.402249761823233	5.092283504204431e-6	5.092283504204431e-6
intermediate	FR	OTHER_MANUFACTURING	IT	REF_OFMA	0.3441947491199747	0.3441947491199747	0.34419479324934177	4.412936704945025e-8	4.412936704945025e-8
intermediate	FR	OTHER_MANUFACTURING	IT	REF_RATV	1.2135183185572873	1.2135183185572873	1.21351882064677	5.020894826568423e-7	5.020894826568423e-7
intermediate	FR	OTHER_MANUFACTURING	IT	REU_ELMA	0.5807721558835961	0.5807721558835961	0.5807722947813921	1.388977960425919e-7	1.388977960425919e-7
intermediate	FR	OTHER_MANUFACTURING	IT	REU_RATV	0.21616342800551425	0.21616342800551425	0.21616344483223587	1.6826721627172248e-8	1.6826721627172248e-8
intermediate	FR	OTHER_MANUFACTURING	IT	TRADE	69.27715829186623	69.27715829186623	69.27716967311663	1.1381250402564547e-5	1.1381250402564547e-5
intermediate	FR	OTHER_MANUFACTURING	IT	TRANSPORT	130.37942907728143	130.37942907728143	130.37949869361725	6.961633582136528e-5	6.961633582136528e-5
intermediate	FR	OTHER_MANUFACTURING	IT	UTIL_WASTE	28.70518489620208	28.70518489620208	28.705226802574735	4.190637265466535e-5	4.190637265466535e-5
intermediate	FR	OTHER_MANUFACTURING	PL	AGRI_FOOD	124.25156480966542	124.25156480966542	124.25157369499867	8.885333244279536e-6	8.885333244279536e-6
intermediate	FR	OTHER_MANUFACTURING	PL	BASIC_METALS	10.319750273160077	10.319750273160077	10.3197672150273	1.6941867222897145e-5	1.6941867222897145e-5
intermediate	FR	OTHER_MANUFACTURING	PL	CONSTRUCTION	179.50566355549122	179.50566355549122	179.50574416017594	8.060468471171589e-5	8.060468471171589e-5
intermediate	FR	OTHER_MANUFACTURING	PL	EXTRACTIVE	12.493369813889274	12.493369813889274	12.493384417584847	1.4603695573711661e-5	1.4603695573711661e-5
intermediate	FR	OTHER_MANUFACTURING	PL	INC_EE	0.03213247427549801	0.03213247427549801	0.032132485061538395	1.0786040387233964e-8	1.0786040387233964e-8
intermediate	FR	OTHER_MANUFACTURING	PL	METAL_COMPONENTS	38.85614502164665	38.85614502164665	38.85620593362228	6.0911975630517645e-5	6.0911975630517645e-5
intermediate	FR	OTHER_MANUFACTURING	PL	NEW_ELMA	47.15628388505456	47.15628388505456	47.15632949059504	4.560554047827736e-5	4.560554047827736e-5
intermediate	FR	OTHER_MANUFACTURING	PL	NEW_OFMA	0.4731223116559767	0.4731223116559767	0.4731223691198033	5.746382664151284e-8	5.746382664151284e-8
intermediate	FR	OTHER_MANUFACTURING	PL	NEW_RATV	18.266537766464367	18.266537766464367	18.266540202297506	2.435833138747512e-6	2.435833138747512e-6
intermediate	FR	OTHER_MANUFACTURING	PL	OTHER_MANUFACTURING	1222.0140917487531	1222.0140917487531	1222.017433607277	0.0033418585239815	0.0033418585239815
intermediate	FR	OTHER_MANUFACTURING	PL	OTHER_SERVICES	115.80789846652378	115.80789846652378	115.80793892182454	4.045530076268733e-5	4.045530076268733e-5
intermediate	FR	OTHER_MANUFACTURING	PL	PUBLIC_SOCIAL	91.40767093626403	91.40767093626403	91.40773496905321	6.403278918298838e-5	6.403278918298838e-5
intermediate	FR	OTHER_MANUFACTURING	PL	REF_ELMA	1.6515542951714162	1.6515542951714162	1.6515544158391602	1.206677440190873e-7	1.206677440190873e-7
intermediate	FR	OTHER_MANUFACTURING	PL	TRADE	45.65315503041551	45.65315503041551	45.653161873068065	6.8426525530185245e-6	6.8426525530185245e-6
intermediate	FR	OTHER_MANUFACTURING	PL	TRANSPORT	134.43542501804708	134.43542501804708	134.43550492388383	7.990583674200025e-5	7.990583674200025e-5
intermediate	FR	OTHER_MANUFACTURING	PL	UTIL_WASTE	16.481945909470376	16.481945909470376	16.48196715440756	2.1244937183695356e-5	2.1244937183695356e-5
intermediate	FR	OTHER_MANUFACTURING	REU	AGRI_FOOD	1602.342077166694	1602.342077166694	1602.3408600318287	-0.001217134865328262	-0.001217134865328262
intermediate	FR	OTHER_MANUFACTURING	REU	BASIC_METALS	278.1613368306214	278.1613368306214	278.1621458925247	0.0008090619032827817	0.0008090619032827817
intermediate	FR	OTHER_MANUFACTURING	REU	CONSTRUCTION	2109.829951906031	2109.829951906031	2109.82793507039	-0.002016835640915815	-0.002016835640915815
intermediate	FR	OTHER_MANUFACTURING	REU	EXTRACTIVE	193.26628063251468	193.26628063251468	193.2662747944536	-5.838061071017364e-6	-5.838061071017364e-6
intermediate	FR	OTHER_MANUFACTURING	REU	INC_EE	0.30450138468638843	0.30450138468638843	0.30450191407452015	5.293881317203208e-7	5.293881317203208e-7
intermediate	FR	OTHER_MANUFACTURING	REU	METAL_COMPONENTS	342.3716880605672	342.3716880605672	342.3717666721819	7.861161469691069e-5	7.861161469691069e-5
intermediate	FR	OTHER_MANUFACTURING	REU	NEW_ELMA	444.34354626329684	444.34354626329684	444.3435938052882	4.754199136414172e-5	4.754199136414172e-5
intermediate	FR	OTHER_MANUFACTURING	REU	NEW_OFMA	30.282969975212747	30.282969975212747	30.28297199797725	2.022764501674601e-6	2.022764501674601e-6
intermediate	FR	OTHER_MANUFACTURING	REU	NEW_RATV	539.5855230053222	539.5855230053222	539.5854478471794	-7.515814286307432e-5	-7.515814286307432e-5
intermediate	FR	OTHER_MANUFACTURING	REU	OTHER_MANUFACTURING	26535.877525910164	26535.877525910164	26535.601048824792	-0.2764770853718801	-0.2764770853718801
intermediate	FR	OTHER_MANUFACTURING	REU	OTHER_SERVICES	3395.973180710197	3395.973180710197	3395.967572242555	-0.005608467642105097	-0.005608467642105097
intermediate	FR	OTHER_MANUFACTURING	REU	PUBLIC_SOCIAL	3014.204544315667	3014.204544315667	3014.201079739186	-0.0034645764812921698	-0.0034645764812921698
intermediate	FR	OTHER_MANUFACTURING	REU	REC_EE	0.08541132074847213	0.08541132074847213	0.08541142723079292	1.0648232079413233e-7	1.0648232079413233e-7
intermediate	FR	OTHER_MANUFACTURING	REU	REF_ELMA	20.31845651206709	20.31845651206709	20.318457640797522	1.1287304317875169e-6	1.1287304317875169e-6
intermediate	FR	OTHER_MANUFACTURING	REU	REF_OFMA	1.841208470062693	1.841208470062693	1.8412085084315037	3.836881079521959e-8	3.836881079521959e-8
intermediate	FR	OTHER_MANUFACTURING	REU	REF_RATV	32.85055093613493	32.85055093613493	32.850551709213775	7.730788453841342e-7	7.730788453841342e-7
intermediate	FR	OTHER_MANUFACTURING	REU	REU_ELMA	1.7104111533801247	1.7104111533801247	1.710411175860974	2.2480849182215934e-8	2.2480849182215934e-8
intermediate	FR	OTHER_MANUFACTURING	REU	REU_RATV	7.196439742650099	7.196439742650099	7.196439924770111	1.821200124041411e-7	1.821200124041411e-7
intermediate	FR	OTHER_MANUFACTURING	REU	TRADE	1813.1599357405892	1813.1599357405892	1813.1584478192287	-0.0014879213604217512	-0.0014879213604217512
intermediate	FR	OTHER_MANUFACTURING	REU	TRANSPORT	2000.7056242467224	2000.7056242467224	2000.703848548794	-0.0017756979284513363	-0.0017756979284513363
intermediate	FR	OTHER_MANUFACTURING	REU	UTIL_WASTE	512.5285167943788	512.5285167943788	512.5286616068722	0.0001448124934313455	0.0001448124934313455
intermediate	FR	OTHER_MANUFACTURING	ROW	AGRI_FOOD	2933.7122078312877	2933.7122078312877	2933.7078604723242	-0.004347358963514125	-0.004347358963514125
intermediate	FR	OTHER_MANUFACTURING	ROW	BASIC_METALS	569.7270354507558	569.7270354507558	569.7268714959531	-0.00016395480270148255	-0.00016395480270148255
intermediate	FR	OTHER_MANUFACTURING	ROW	CONSTRUCTION	3263.7930736536487	3263.7930736536487	3263.787692991565	-0.005380662083553034	-0.005380662083553034
intermediate	FR	OTHER_MANUFACTURING	ROW	EXTRACTIVE	1240.2391128218	1240.2391128218	1240.2383358570207	-0.0007769647793338663	-0.0007769647793338663
intermediate	FR	OTHER_MANUFACTURING	ROW	METAL_COMPONENTS	404.80831606768845	404.80831606768845	404.80823329456626	-8.277312218751831e-5	-8.277312218751831e-5
intermediate	FR	OTHER_MANUFACTURING	ROW	NEW_ELMA	561.4763981966111	561.4763981966111	561.4762389561245	-0.00015924048659599066	-0.00015924048659599066
intermediate	FR	OTHER_MANUFACTURING	ROW	NEW_OFMA	243.3473089076296	243.3473089076296	243.34727899575847	-2.99118711382107e-5	-2.99118711382107e-5
intermediate	FR	OTHER_MANUFACTURING	ROW	NEW_RATV	876.8614442823757	876.8614442823757	876.861055906331	-0.0003883760447251916	-0.0003883760447251916
intermediate	FR	OTHER_MANUFACTURING	ROW	OTHER_MANUFACTURING	30301.320949538207	30301.320949538207	30300.857167837952	-0.4637817002549127	-0.4637817002549127
intermediate	FR	OTHER_MANUFACTURING	ROW	OTHER_SERVICES	2496.484821879615	2496.484821879615	2496.481673780876	-0.003148098739075067	-0.003148098739075067
intermediate	FR	OTHER_MANUFACTURING	ROW	PUBLIC_SOCIAL	5795.844795393805	5795.844795393805	5795.827827654625	-0.01696773917956307	-0.01696773917956307
intermediate	FR	OTHER_MANUFACTURING	ROW	REF_ELMA	14.506515677920108	14.506515677920108	14.50651557162416	-1.0629594804356657e-7	-1.0629594804356657e-7
intermediate	FR	OTHER_MANUFACTURING	ROW	REF_OFMA	5.336611631573759	5.336611631573759	5.3366116171883675	-1.4385391544635695e-8	-1.4385391544635695e-8
intermediate	FR	OTHER_MANUFACTURING	ROW	REF_RATV	19.268177408513647	19.268177408513647	19.268177220983215	-1.875304320719806e-7	-1.875304320719806e-7
intermediate	FR	OTHER_MANUFACTURING	ROW	REU_RATV	4.916510028290981	4.916510028290981	4.916510016081299	-1.2209682154207258e-8	-1.2209682154207258e-8
intermediate	FR	OTHER_MANUFACTURING	ROW	TRADE	1534.952683110624	1534.952683110624	1534.951493018804	-0.0011900918200353772	-0.0011900918200353772
intermediate	FR	OTHER_MANUFACTURING	ROW	TRANSPORT	3508.874367067318	3508.874367067318	3508.868147987608	-0.006219079709808284	-0.006219079709808284
intermediate	FR	OTHER_MANUFACTURING	ROW	UTIL_WASTE	510.77957440856727	510.77957440856727	510.77944262613187	-0.0001317824354032382	-0.0001317824354032382
intermediate	FR	OTHER_MANUFACTURING	SK	AGRI_FOOD	21.478218343289996	21.478218343289996	21.478219300329464	9.57039468119092e-7	9.57039468119092e-7
intermediate	FR	OTHER_MANUFACTURING	SK	BASIC_METALS	6.15095625793253	6.15095625793253	6.150957150900309	8.929677788316326e-7	8.929677788316326e-7
intermediate	FR	OTHER_MANUFACTURING	SK	CONSTRUCTION	18.221066919702977	18.221066919702977	18.221066909335132	-1.0367845248993035e-8	-1.0367845248993035e-8
intermediate	FR	OTHER_MANUFACTURING	SK	METAL_COMPONENTS	13.880916295544933	13.880916295544933	13.880917947088925	1.6515439913433738e-6	1.6515439913433738e-6
intermediate	FR	OTHER_MANUFACTURING	SK	NEW_ELMA	17.82816970631413	17.82816970631413	17.828172064691213	2.3583770811796967e-6	2.3583770811796967e-6
intermediate	FR	OTHER_MANUFACTURING	SK	NEW_RATV	14.390384816767991	14.390384816767991	14.390384828067248	1.1299256641450484e-8	1.1299256641450484e-8
intermediate	FR	OTHER_MANUFACTURING	SK	OTHER_MANUFACTURING	652.9536578664809	652.9536578664809	652.9537806290285	0.0001227625476758476	0.0001227625476758476
intermediate	FR	OTHER_MANUFACTURING	SK	OTHER_SERVICES	18.08456563900745	18.08456563900745	18.08456571668615	7.767869902863822e-8	7.767869902863822e-8
intermediate	FR	OTHER_MANUFACTURING	SK	PUBLIC_SOCIAL	13.801659447730636	13.801659447730636	13.801665285606573	5.837875937331205e-6	5.837875937331205e-6
intermediate	FR	OTHER_MANUFACTURING	SK	TRADE	15.568196511699997	15.568196511699997	15.568196968810945	4.571109482043312e-7	4.571109482043312e-7
intermediate	FR	OTHER_MANUFACTURING	SK	TRANSPORT	9.278065433521444	9.278065433521444	9.278065497136948	6.361550397571136e-8	6.361550397571136e-8
intermediate	FR	OTHER_MANUFACTURING	SK	UTIL_WASTE	5.556336778314655	5.556336778314655	5.556336987460496	2.0914584109021916e-7	2.0914584109021916e-7
intermediate	FR	OTHER_SERVICES	DE	AGRI_FOOD	329.8999820129018	329.8999820129018	329.90030904682584	0.00032703392406574494	0.00032703392406574494
intermediate	FR	OTHER_SERVICES	DE	BASIC_METALS	128.56023353995684	128.56023353995684	128.56134772550308	0.001114185546242652	0.001114185546242652
intermediate	FR	OTHER_SERVICES	DE	CONSTRUCTION	239.86579668528873	239.86579668528873	239.86582621062433	2.952533560574011e-5	2.952533560574011e-5
intermediate	FR	OTHER_SERVICES	DE	EXTRACTIVE	54.766288667634306	54.766288667634306	54.76671255640793	0.0004238887736249808	0.0004238887736249808
intermediate	FR	OTHER_SERVICES	DE	INC_EE	0.2182768946399581	0.2182768946399581	0.21827929396634016	2.3993263820465405e-6	2.3993263820465405e-6
intermediate	FR	OTHER_SERVICES	DE	METAL_COMPONENTS	148.08782943681527	148.08782943681527	148.08802414928576	0.00019471247048841178	0.00019471247048841178
intermediate	FR	OTHER_SERVICES	DE	NEW_ELMA	186.86009991748946	186.86009991748946	186.86020799448602	0.00010807699655401848	0.00010807699655401848
intermediate	FR	OTHER_SERVICES	DE	NEW_RATV	108.89242872568688	108.89242872568688	108.8924693093209	4.058363401782117e-5	4.058363401782117e-5
intermediate	FR	OTHER_SERVICES	DE	OTHER_MANUFACTURING	2380.4601968205143	2380.4601968205143	2380.4637364276914	0.003539607177117432	0.003539607177117432
intermediate	FR	OTHER_SERVICES	DE	OTHER_SERVICES	3219.06072748009	3219.06072748009	3219.0617546623525	0.0010271822625327331	0.0010271822625327331
intermediate	FR	OTHER_SERVICES	DE	PUBLIC_SOCIAL	519.4915986620341	519.4915986620341	519.4921220687944	0.000523406760294165	0.000523406760294165
intermediate	FR	OTHER_SERVICES	DE	REC_EE	0.5968006636810026	0.5968006636810026	0.59681174658054	1.1082899537440127e-5	1.1082899537440127e-5
intermediate	FR	OTHER_SERVICES	DE	REF_ELMA	4.779717501365881	4.779717501365881	4.779717750474442	2.4910856133431025e-7	2.4910856133431025e-7
intermediate	FR	OTHER_SERVICES	DE	REF_RATV	4.3283261559653035	4.3283261559653035	4.328326356624579	2.0065927586188081e-7	2.0065927586188081e-7
intermediate	FR	OTHER_SERVICES	DE	REU_ELMA	3.5943833032125414	3.5943833032125414	3.594383994089581	6.908770395774866e-7	6.908770395774866e-7
intermediate	FR	OTHER_SERVICES	DE	REU_RATV	4.179445160663501	4.179445160663501	4.17944621958611	1.0589226091539672e-6	1.0589226091539672e-6
intermediate	FR	OTHER_SERVICES	DE	TRADE	346.30366085820975	346.30366085820975	346.30376147741265	0.00010061920289672344	0.00010061920289672344
intermediate	FR	OTHER_SERVICES	DE	TRANSPORT	680.9892936623853	680.9892936623853	680.9895721798034	0.0002785174181099137	0.0002785174181099137
intermediate	FR	OTHER_SERVICES	DE	UTIL_WASTE	373.5740108516149	373.5740108516149	373.5759603988923	0.0019495472773769507	0.0019495472773769507
intermediate	FR	OTHER_SERVICES	FR	AGRI_FOOD	25006.49552517558	25006.49552517558	25006.83599440078	0.3404692252006498	0.3404692252006498
intermediate	FR	OTHER_SERVICES	FR	BASIC_METALS	2883.3831158906933	2883.3831158906933	2885.4646553389757	2.081539448282456	2.081539448282456
intermediate	FR	OTHER_SERVICES	FR	CONSTRUCTION	35983.60972690557	35983.60972690557	35984.797505728755	1.187778823186818	1.187778823186818
intermediate	FR	OTHER_SERVICES	FR	EXTRACTIVE	745.6964735835477	745.6964735835477	745.733289582809	0.0368159992613073	0.0368159992613073
intermediate	FR	OTHER_SERVICES	FR	INC_EE	12.663538541059205	12.663538541059205	12.675992801925421	0.012454260866215705	0.012454260866215705
intermediate	FR	OTHER_SERVICES	FR	METAL_COMPONENTS	5112.779337564874	5112.779337564874	5113.182320759278	0.40298319440353225	0.40298319440353225
intermediate	FR	OTHER_SERVICES	FR	NEW_ELMA	1450.6550771752027	1450.6550771752027	1450.7174549552901	0.06237778008744499	0.06237778008744499
intermediate	FR	OTHER_SERVICES	FR	NEW_OFMA	0.07820428901000986	0.07820428901000986	0.07820431794846869	2.8938458823679625e-8	2.8938458823679625e-8
intermediate	FR	OTHER_SERVICES	FR	NEW_RATV	1807.841382708463	1807.841382708463	1807.9307685837448	0.08938587528177777	0.08938587528177777
intermediate	FR	OTHER_SERVICES	FR	OTHER_MANUFACTURING	53648.984905978934	53648.984905978934	53652.62305898267	3.638153003732441	3.638153003732441
intermediate	FR	OTHER_SERVICES	FR	OTHER_SERVICES	395723.6600315182	395723.6600315182	395739.30248907336	15.642457555164583	15.642457555164583
intermediate	FR	OTHER_SERVICES	FR	PUBLIC_SOCIAL	53080.328715457836	53080.328715457836	53088.86764533848	8.538929880647629	8.538929880647629
intermediate	FR	OTHER_SERVICES	FR	REC_EE	15.184823006421091	15.184823006421091	15.200601261768318	0.015778255347226988	0.015778255347226988
intermediate	FR	OTHER_SERVICES	FR	REF_ELMA	639.4809860994478	639.4809860994478	639.4885137609813	0.0075276615334587405	0.0075276615334587405
intermediate	FR	OTHER_SERVICES	FR	REF_RATV	671.314305738341	671.314305738341	671.3230530410277	0.008747302686742842	0.008747302686742842
intermediate	FR	OTHER_SERVICES	FR	REP_ELMA	5.69379456407051	5.69379456407051	5.693799737218856	5.1731483461381345e-6	5.1731483461381345e-6
intermediate	FR	OTHER_SERVICES	FR	REP_RATV	5.823115525664606	5.823115525664606	5.823120826826307	5.301161701609658e-6	5.301161701609658e-6
intermediate	FR	OTHER_SERVICES	FR	REU_ELMA	109.04438548387729	109.04438548387729	109.04441240696778	2.692309048768493e-5	2.692309048768493e-5
intermediate	FR	OTHER_SERVICES	FR	REU_RATV	103.02220722236606	103.02220722236606	103.02223262760002	2.5405233955666517e-5	2.5405233955666517e-5
intermediate	FR	OTHER_SERVICES	FR	TRADE	89099.52886278582	89099.52886278582	89103.57771852303	4.048855737200938	4.048855737200938
intermediate	FR	OTHER_SERVICES	FR	TRANSPORT	32324.657984781144	32324.657984781144	32325.501327569746	0.8433427886011486	0.8433427886011486
intermediate	FR	OTHER_SERVICES	FR	UTIL_WASTE	12202.691235580372	12202.691235580372	12205.339952623159	2.648717042786302	2.648717042786302
intermediate	FR	OTHER_SERVICES	IT	AGRI_FOOD	206.4927744347928	206.4927744347928	206.49297720798396	0.00020277319114825332	0.00020277319114825332
intermediate	FR	OTHER_SERVICES	IT	BASIC_METALS	56.78696623817621	56.78696623817621	56.78777276475307	0.0008065265768593122	0.0008065265768593122
intermediate	FR	OTHER_SERVICES	IT	CONSTRUCTION	305.9491326440649	305.9491326440649	305.94953537375517	0.0004027296902791022	0.0004027296902791022
intermediate	FR	OTHER_SERVICES	IT	EXTRACTIVE	0.2810524163972918	0.2810524163972918	0.2810524452434956	2.88462038144921e-8	2.88462038144921e-8
intermediate	FR	OTHER_SERVICES	IT	INC_EE	0.27430498512186513	0.27430498512186513	0.2743135318269824	8.54670511729605e-6	8.54670511729605e-6
intermediate	FR	OTHER_SERVICES	IT	METAL_COMPONENTS	141.0095817615649	141.0095817615649	141.01014065448987	0.0005588929249711327	0.0005588929249711327
intermediate	FR	OTHER_SERVICES	IT	NEW_ELMA	51.01817999425586	51.01817999425586	51.01828460197892	0.00010460772305975752	0.00010460772305975752
intermediate	FR	OTHER_SERVICES	IT	NEW_OFMA	5.673785525138637	5.673785525138637	5.673795416126629	9.89098799220045e-6	9.89098799220045e-6
